iters, train_size, test_size, pval, time
10, 128, 128, 0.6979900984895662, 1.7020080089569092
10, 128, 128, 0.06106451987027064, 1.7170283794403076
10, 128, 128, 0.09365357651665217, 1.7322776317596436
15, 128, 128, 0.00395984550532242, 1.8281512260437012
15, 128, 128, 0.11271520131983333, 1.8086121082305908
15, 128, 128, 0.006818911355811798, 1.8234643936157227
20, 128, 128, 0.018255235978612557, 1.9306640625
20, 128, 128, 0.024176429968191446, 1.9259111881256104
20, 128, 128, 0.007623255975519463, 1.8978872299194336
25, 128, 128, 0.0729170452024418, 2.059457302093506
25, 128, 128, 0.02049571651977742, 2.061396598815918
25, 128, 128, 0.010428167854333854, 2.022719144821167
30, 128, 128, 4.7724584541685535e-05, 2.157013416290283
30, 128, 128, 0.006914614634826258, 2.1488585472106934
30, 128, 128, 0.012699744803905899, 2.128624439239502
35, 128, 128, 0.00420807736666419, 2.263803243637085
35, 128, 128, 0.009214063463531449, 2.2429745197296143
35, 128, 128, 0.0043774704369381285, 2.2534291744232178
40, 128, 128, 3.7554172902124374e-05, 2.3528530597686768
40, 128, 128, 0.0016311984417327569, 2.376213312149048
40, 128, 128, 0.009718385008789545, 2.3513331413269043
45, 128, 128, 0.0028555394261383007, 2.47900390625
45, 128, 128, 0.0001370111384283146, 2.4528374671936035
45, 128, 128, 0.00015907732971934117, 2.4658749103546143
50, 128, 128, 0.00021555967951820574, 2.5923633575439453
50, 128, 128, 0.00013649088926051897, 2.584137201309204
50, 128, 128, 0.002308945714574684, 2.5438315868377686
10, 128, 256, 0.1363945585217163, 1.830880880355835
10, 128, 256, 0.4626137883497062, 1.803041696548462
10, 128, 256, 0.056253714056609914, 1.8218986988067627
15, 128, 256, 0.19593863839548448, 1.9696054458618164
15, 128, 256, 0.1847782160919954, 1.955660343170166
15, 128, 256, 0.17196821336706608, 1.9615910053253174
20, 128, 256, 0.00202587794513186, 2.1246161460876465
20, 128, 256, 0.030851141507972583, 2.1243057250976562
20, 128, 256, 0.007809678080710896, 2.1087117195129395
25, 128, 256, 2.814214080593992e-06, 2.2803642749786377
25, 128, 256, 0.008952089528430417, 2.2815887928009033
25, 128, 256, 0.06548933544396827, 2.289524555206299
30, 128, 256, 0.0015487452105041352, 2.4392900466918945
30, 128, 256, 0.0017058081926093255, 2.4512364864349365
30, 128, 256, 9.358655084045677e-05, 2.4331138134002686
35, 128, 256, 1.2801155303614934e-05, 2.6262929439544678
35, 128, 256, 0.00044190081504428473, 2.6166648864746094
35, 128, 256, 0.009561895750312249, 2.629765033721924
40, 128, 256, 1.141697445766266e-06, 2.769256591796875
40, 128, 256, 0.00042293843894531774, 2.7567412853240967
40, 128, 256, 0.008631738459025633, 2.762727737426758
45, 128, 256, 0.0019470266702608077, 2.924837350845337
45, 128, 256, 0.000786177338760985, 2.8886361122131348
45, 128, 256, 0.004822260107707055, 2.9003243446350098
50, 128, 256, 0.05026207552953442, 3.0333807468414307
50, 128, 256, 6.572322905276169e-08, 3.0775959491729736
50, 128, 256, 0.0009807000016660858, 3.0649986267089844
10, 128, 512, 0.02260810926549584, 1.997804880142212
10, 128, 512, 0.012670602780828148, 2.0095722675323486
10, 128, 512, 0.021073475736464738, 1.997236728668213
15, 128, 512, 0.09261065217674963, 2.2746617794036865
15, 128, 512, 0.0002356098471876121, 2.2871017456054688
15, 128, 512, 0.12693403561568864, 2.270873785018921
20, 128, 512, 0.013086338171933444, 2.568445920944214
20, 128, 512, 0.0007530552224535275, 2.534379005432129
20, 128, 512, 0.025958537829734864, 2.5486507415771484
25, 128, 512, 0.0034449988545599804, 2.80987548828125
25, 128, 512, 0.0022886653382539943, 2.818326950073242
25, 128, 512, 0.0016709610481337148, 2.8039309978485107
30, 128, 512, 0.0001925802080412595, 3.0281755924224854
30, 128, 512, 1.3337519571804136e-05, 3.0302844047546387
30, 128, 512, 0.0005402109867674005, 3.024378538131714
35, 128, 512, 5.9355662135949094e-05, 3.2937004566192627
35, 128, 512, 0.0014275543065976526, 3.297637701034546
35, 128, 512, 0.001058658362291913, 3.275891065597534
40, 128, 512, 0.048866064040220716, 3.5009491443634033
40, 128, 512, 0.0037975535696194596, 3.5508015155792236
40, 128, 512, 0.0005928565668970252, 3.493967294692993
45, 128, 512, 6.208107292174539e-06, 3.756157636642456
45, 128, 512, 9.544399696238924e-05, 3.7406015396118164
45, 128, 512, 0.006995234352754468, 3.7486047744750977
50, 128, 512, 8.320465127149661e-06, 3.9720637798309326
50, 128, 512, 0.0002638436718010283, 3.972848653793335
50, 128, 512, 1.6119627580673115e-05, 4.1492698192596436
10, 128, 1024, 0.17668413823843487, 2.4338972568511963
10, 128, 1024, 0.31213473685451865, 2.416579246520996
10, 128, 1024, 0.0004789869088267811, 2.4602982997894287
15, 128, 1024, 0.021233121847946772, 2.9069788455963135
15, 128, 1024, 0.08891386525142231, 2.8644564151763916
