iters, train_size, test_size, pval, time
10, 128, 128, 0.1775923652292148, 1.7226576805114746
10, 128, 128, 0.4531541296580712, 1.7942450046539307
10, 128, 128, 0.39526577832808724, 1.7481040954589844
15, 128, 128, 0.8572214592537524, 1.8168015480041504
15, 128, 128, 0.9547554253626003, 1.8206615447998047
15, 128, 128, 0.16050134633841676, 1.8193421363830566
20, 128, 128, 0.20821944621261584, 1.960082769393921
20, 128, 128, 0.060069539799148954, 1.9209353923797607
20, 128, 128, 0.2280434579049771, 1.9328324794769287
25, 128, 128, 0.3296950039635511, 2.08323335647583
25, 128, 128, 0.15381067091309972, 2.0630452632904053
25, 128, 128, 0.08858327944200857, 2.0570716857910156
30, 128, 128, 0.6713517538368907, 2.1962649822235107
30, 128, 128, 0.6654370201434079, 2.1739449501037598
30, 128, 128, 0.30769238845911906, 2.1695804595947266
35, 128, 128, 0.1477186196032125, 2.290708065032959
35, 128, 128, 0.2884589844455371, 2.309218645095825
35, 128, 128, 0.07891768792458578, 2.271913528442383
40, 128, 128, 0.5768320666056759, 2.4258570671081543
40, 128, 128, 0.23272275148994176, 2.4216721057891846
40, 128, 128, 0.01955555637627457, 2.4097044467926025
45, 128, 128, 0.6593973807910287, 2.548706531524658
45, 128, 128, 0.06035007067160902, 2.5291314125061035
45, 128, 128, 0.798111152527299, 2.560340642929077
50, 128, 128, 0.10816347825814726, 2.6443283557891846
50, 128, 128, 0.23921577228642232, 2.642404556274414
50, 128, 128, 0.2883285911755391, 2.6801035404205322
10, 128, 256, 0.022715834827532498, 1.8139407634735107
10, 128, 256, 0.4016518187175209, 1.816267490386963
10, 128, 256, 0.23861131382972328, 1.847795009613037
15, 128, 256, 0.1034568485306211, 2.046116828918457
15, 128, 256, 0.30067044264473475, 1.9800448417663574
15, 128, 256, 0.33569740980013607, 2.0250093936920166
20, 128, 256, 0.3565543591171174, 2.1829638481140137
20, 128, 256, 0.06209794207094782, 2.1836373805999756
20, 128, 256, 0.36984476613347295, 2.1541926860809326
25, 128, 256, 0.14001195079261222, 2.326657295227051
25, 128, 256, 0.2910879524440174, 2.3708956241607666
25, 128, 256, 0.06463172886014551, 2.335738182067871
30, 128, 256, 0.6793508797161691, 2.5173733234405518
30, 128, 256, 0.16316394006335044, 2.5298378467559814
30, 128, 256, 0.37182847020912413, 2.529723644256592
35, 128, 256, 0.5047379369253653, 2.644944667816162
35, 128, 256, 0.745383740115307, 2.6785974502563477
35, 128, 256, 0.544043122506035, 2.6844565868377686
40, 128, 256, 0.0021169261684712394, 2.8543286323547363
40, 128, 256, 0.2592446223177728, 2.8735134601593018
40, 128, 256, 0.02305371899030343, 2.837951898574829
45, 128, 256, 0.03542112109130312, 3.003922462463379
45, 128, 256, 0.3123786118987664, 3.0287601947784424
45, 128, 256, 0.05563185405490173, 3.004896402359009
50, 128, 256, 0.03234962361623807, 3.174147367477417
50, 128, 256, 0.5085897212512824, 3.1471519470214844
50, 128, 256, 0.17859528031181365, 3.2183456420898438
10, 128, 512, 0.2933102996495417, 2.0755791664123535
10, 128, 512, 0.13261065993466792, 2.022631883621216
10, 128, 512, 0.05418836483523001, 2.070106029510498
15, 128, 512, 0.03786835994412074, 2.3221242427825928
15, 128, 512, 0.9644668563050389, 2.3328537940979004
15, 128, 512, 0.3772563301093925, 2.306100368499756
20, 128, 512, 0.16062341935268604, 2.6182174682617188
20, 128, 512, 0.012030269781082412, 2.663714647293091
20, 128, 512, 0.09990120478732199, 2.6066746711730957
25, 128, 512, 0.017034310917915286, 2.8911454677581787
25, 128, 512, 0.13560778391421133, 2.8454487323760986
25, 128, 512, 0.5166928044244343, 2.885601043701172
30, 128, 512, 0.2396678369872141, 3.127185583114624
30, 128, 512, 0.006460825502405477, 3.144688367843628
30, 128, 512, 0.036804379320552374, 3.142401695251465
35, 128, 512, 0.06700224504400751, 3.3765981197357178
35, 128, 512, 0.018891557292014183, 3.39557147026062
35, 128, 512, 0.038380512784094684, 3.436932325363159
40, 128, 512, 0.3789571926652793, 3.6331188678741455
40, 128, 512, 0.003936095068137197, 3.6345431804656982
40, 128, 512, 0.02684127537141335, 3.630490779876709
45, 128, 512, 0.8412330889135742, 3.9460337162017822
45, 128, 512, 0.01142581285812314, 3.93536114692688
45, 128, 512, 0.11595609293540192, 3.88603138923645
50, 128, 512, 0.10124836202229397, 4.1948182582855225
50, 128, 512, 0.17725798515564972, 4.1677491664886475
