iters, train_size, test_size, pval, time
5, 128, 128, 0.2723686504022462, 1.7864806652069092
5, 128, 128, 0.660540510064512, 1.8716516494750977
5, 128, 128, 0.46409593488376827, 1.8341295719146729
10, 128, 128, 0.48624936312145617, 1.8824095726013184
10, 128, 128, 0.3179513234476571, 1.9919116497039795
10, 128, 128, 0.9065372318209677, 2.3424057960510254
15, 128, 128, 0.37347150345153735, 1.866854190826416
15, 128, 128, 0.4879830837635012, 1.8833191394805908
15, 128, 128, 0.2940751771490716, 1.8802080154418945
20, 128, 128, 0.7653833646539241, 1.9831433296203613
20, 128, 128, 0.3949586236274556, 2.1170194149017334
20, 128, 128, 0.1113495546333462, 2.0176095962524414
25, 128, 128, 0.3898942529754509, 2.0663394927978516
25, 128, 128, 0.5883505255139369, 2.1008520126342773
25, 128, 128, 0.685498606217603, 2.156925678253174
30, 128, 128, 0.3060659752273034, 2.354107618331909
30, 128, 128, 0.05012344802997977, 2.372863531112671
30, 128, 128, 0.4378006135366725, 2.416611909866333
35, 128, 128, 0.8042067058335971, 2.5402071475982666
35, 128, 128, 0.31113412656670186, 2.552605152130127
35, 128, 128, 0.9348586922478017, 2.5439164638519287
40, 128, 128, 0.5, 2.5416414737701416
40, 128, 128, 0.9029452902417539, 2.29573130607605
40, 128, 128, 0.053447290532301274, 2.351409673690796
45, 128, 128, 0.08062516881539582, 2.720684289932251
45, 128, 128, 0.07780892685972131, 2.6069016456604004
45, 128, 128, 0.7051306210731654, 2.7985496520996094
50, 128, 128, 0.9459576974261106, 2.8297414779663086
50, 128, 128, 0.6370130365665612, 2.8069329261779785
50, 128, 128, 0.2674979510160339, 2.82722544670105
55, 128, 128, 0.2983681340720065, 2.902523994445801
55, 128, 128, 0.4243273120598216, 3.3956568241119385
55, 128, 128, 0.12091458659893692, 2.9207208156585693
60, 128, 128, 0.43767743594324565, 2.888706684112549
60, 128, 128, 0.33266637374844626, 3.0020971298217773
60, 128, 128, 0.894804161911, 3.039355754852295
5, 128, 256, 0.823623284502084, 1.8961501121520996
5, 128, 256, 0.4675727405301623, 1.9215812683105469
5, 128, 256, 0.8836201309615801, 1.9210853576660156
10, 128, 256, 0.589541729226085, 2.3492484092712402
10, 128, 256, 0.952863129719111, 2.1287457942962646
10, 128, 256, 0.9441219029664618, 2.625800609588623
15, 128, 256, 0.2829716618296366, 2.244964122772217
15, 128, 256, 0.7629986306184618, 2.6381280422210693
15, 128, 256, 0.8050819503275888, 2.4057857990264893
20, 128, 256, 0.7273253117078726, 2.452228307723999
20, 128, 256, 0.8766127446634943, 2.403665781021118
20, 128, 256, 0.6817228405101767, 2.3830926418304443
25, 128, 256, 0.2924510107382676, 2.451288938522339
25, 128, 256, 0.24115679521081912, 2.48860764503479
25, 128, 256, 0.831990398488627, 2.4431252479553223
30, 128, 256, 0.9679296135519995, 2.6644814014434814
30, 128, 256, 0.7354535730126762, 2.732109785079956
30, 128, 256, 0.4822227851985511, 2.679455280303955
35, 128, 256, 0.5245419994729277, 2.804370164871216
35, 128, 256, 0.7438234211018908, 2.833909034729004
35, 128, 256, 0.7312406538323017, 2.9283857345581055
40, 128, 256, 0.7206460899537099, 2.9055397510528564
40, 128, 256, 0.14370145283583075, 2.925266981124878
40, 128, 256, 0.41583341365246035, 3.0074777603149414
45, 128, 256, 0.1599019397445535, 3.10002064704895
45, 128, 256, 0.7054016128525333, 3.096264600753784
45, 128, 256, 0.7594546745526295, 3.1357381343841553
50, 128, 256, 0.5849142545388355, 3.5252139568328857
50, 128, 256, 0.7385956015956587, 3.327502489089966
50, 128, 256, 0.97780006744585, 3.329359769821167
55, 128, 256, 0.31557905841358763, 3.209576368331909
55, 128, 256, 0.786396567556822, 3.361893653869629
55, 128, 256, 0.49457686312731963, 3.410973072052002
60, 128, 256, 0.34168835044725326, 3.5184168815612793
60, 128, 256, 0.2369708942583269, 3.481236696243286
60, 128, 256, 0.746243133828525, 3.5351901054382324
5, 128, 512, 0.1057133918993737, 2.298877716064453
5, 128, 512, 0.7946720747699628, 2.082425832748413
5, 128, 512, 0.5349009579570569, 2.0256636142730713
10, 128, 512, 0.5401400073335776, 2.2302825450897217
10, 128, 512, 0.7400456747511184, 2.3084919452667236
10, 128, 512, 0.15022325691165644, 2.2350947856903076
15, 128, 512, 0.9292647213792664, 2.345960855484009
15, 128, 512, 0.03658630020813452, 2.3491015434265137
15, 128, 512, 0.5742325886819359, 2.3831119537353516
20, 128, 512, 0.6702990727248048, 2.8709447383880615
20, 128, 512, 0.7054354767984476, 3.336940288543701
20, 128, 512, 0.7731570278070832, 3.0135934352874756
25, 128, 512, 0.397231683649239, 3.4520368576049805
25, 128, 512, 0.8322468887649408, 3.6112875938415527
25, 128, 512, 0.8001082253903539, 3.5497941970825195
30, 128, 512, 0.1443210878232773, 3.9730029106140137
30, 128, 512, 0.8495248190622688, 3.6801133155822754
30, 128, 512, 0.698353545636399, 4.119127511978149
35, 128, 512, 0.8117604493323014, 4.192239284515381
35, 128, 512, 0.2573759637714045, 4.275067090988159
35, 128, 512, 0.8350471969067697, 4.220522880554199
40, 128, 512, 0.7600928092405805, 4.479574203491211
40, 128, 512, 0.27155994121909854, 4.593246936798096
40, 128, 512, 0.2508420574523443, 3.929640531539917
45, 128, 512, 0.5657239094766877, 4.151900768280029
45, 128, 512, 0.29208188849184397, 4.3068060874938965
45, 128, 512, 0.49577541411494297, 4.4253318309783936
50, 128, 512, 0.8891577938004993, 4.986674785614014
50, 128, 512, 0.22893153074858524, 4.546297073364258
50, 128, 512, 0.6341428774269371, 4.027437210083008
55, 128, 512, 0.46472702407371824, 4.265931129455566
55, 128, 512, 0.2243744842879794, 4.309606552124023
55, 128, 512, 0.08394940876731595, 4.1141462326049805
60, 128, 512, 0.9607913917838904, 4.583600997924805
60, 128, 512, 0.5580497708952237, 5.060896396636963
60, 128, 512, 0.8271283711014743, 5.222666263580322
5, 128, 1024, 0.29304226441786974, 2.763441801071167
5, 128, 1024, 0.9407925389759835, 2.3626348972320557
5, 128, 1024, 0.9852416689626432, 2.3560609817504883
10, 128, 1024, 0.31895427575353386, 2.8305015563964844
10, 128, 1024, 0.14981009231908013, 3.0810678005218506
10, 128, 1024, 0.5246616137267929, 2.9864470958709717
15, 128, 1024, 0.3259768282832365, 3.820655107498169
15, 128, 1024, 0.8706240895710035, 3.6276097297668457
