iters, train_size, test_size, pval, time
10, 128, 128, 0.2459035589685189, 1.720560073852539
10, 128, 128, 0.48257459321112733, 1.7676963806152344
10, 128, 128, 0.4084727525439861, 1.7454314231872559
15, 128, 128, 0.35795515854221777, 1.8603479862213135
15, 128, 128, 0.35344018998716076, 1.8474218845367432
15, 128, 128, 0.5539433371502062, 1.859260082244873
20, 128, 128, 0.04135147627198785, 1.9769763946533203
20, 128, 128, 0.3480098129008199, 1.9446003437042236
20, 128, 128, 0.03223938671824784, 1.981344223022461
25, 128, 128, 0.1725753134138927, 2.116347551345825
25, 128, 128, 0.6619185038027515, 2.088779926300049
25, 128, 128, 0.4601708275384254, 2.0749447345733643
30, 128, 128, 0.07525488407517385, 2.204271078109741
30, 128, 128, 0.48051696762602414, 2.199422836303711
30, 128, 128, 0.41437219238725054, 2.212491035461426
35, 128, 128, 0.056799487306641104, 2.3140172958374023
35, 128, 128, 0.5699271751047139, 2.332608461380005
35, 128, 128, 0.455973021854888, 2.3176968097686768
40, 128, 128, 0.1908176623648366, 2.461656093597412
40, 128, 128, 0.7633675395160004, 2.4285504817962646
40, 128, 128, 0.99558084370784, 2.4283761978149414
45, 128, 128, 0.24560036180328132, 2.5802652835845947
45, 128, 128, 0.3131307548919826, 2.5746378898620605
45, 128, 128, 0.23556658562487842, 2.5848007202148438
50, 128, 128, 0.09998035670900354, 2.711059808731079
50, 128, 128, 0.24531776564427515, 2.6740262508392334
50, 128, 128, 0.003489219870976395, 2.7050981521606445
10, 128, 256, 0.39132019045445154, 1.8507673740386963
10, 128, 256, 0.8451856875481706, 1.861212968826294
10, 128, 256, 0.5, 1.8581736087799072
15, 128, 256, 0.1995240936906511, 2.045757532119751
15, 128, 256, 0.7160884776603307, 2.009073257446289
15, 128, 256, 0.35807535923248457, 2.0097618103027344
20, 128, 256, 0.780603751302322, 2.197213888168335
20, 128, 256, 0.775937377767999, 2.177276611328125
20, 128, 256, 0.1612508941948178, 2.2056119441986084
25, 128, 256, 0.3876416122791824, 2.3760409355163574
25, 128, 256, 0.3317795948272225, 2.3616926670074463
25, 128, 256, 0.5208735424568642, 2.3688135147094727
30, 128, 256, 0.05216195911715239, 2.563843011856079
30, 128, 256, 0.04013350302374318, 2.524059772491455
30, 128, 256, 0.348405587253501, 2.561894655227661
35, 128, 256, 0.8613811096615269, 2.710310459136963
35, 128, 256, 0.4457457379102257, 2.7021684646606445
