iters, train_size, test_size, pval, time
10, 128, 128, 0.3410305148843472, 1.7701890468597412
10, 128, 128, 0.027992307991562996, 1.7453529834747314
10, 128, 128, 0.30089471193420786, 1.7484228610992432
15, 128, 128, 0.5272394529227112, 1.859804391860962
15, 128, 128, 0.22364757294199494, 1.8615331649780273
15, 128, 128, 0.8491283147824648, 1.8970446586608887
20, 128, 128, 0.42481610880189585, 1.9856634140014648
20, 128, 128, 0.852178786359453, 2.0238237380981445
20, 128, 128, 0.5372153925278302, 1.9957914352416992
25, 128, 128, 0.8185403143538083, 2.106391191482544
25, 128, 128, 0.3633679702837004, 2.1008498668670654
25, 128, 128, 0.8240772911009526, 2.0954408645629883
30, 128, 128, 0.5864438603998433, 2.257000684738159
30, 128, 128, 0.490234098171313, 2.2440972328186035
30, 128, 128, 0.26746752488681313, 2.246934175491333
35, 128, 128, 0.7369978484020434, 2.373135805130005
35, 128, 128, 0.9288454629231837, 2.364898681640625
35, 128, 128, 0.1079705840519059, 2.371720790863037
40, 128, 128, 0.7583018589407533, 2.4614412784576416
40, 128, 128, 0.8743212296100631, 2.4608373641967773
40, 128, 128, 0.06005696739379246, 2.4634435176849365
45, 128, 128, 0.6931180826922176, 2.636763572692871
45, 128, 128, 0.6212421297364287, 2.5903632640838623
45, 128, 128, 0.09246909533688885, 2.5890536308288574
50, 128, 128, 0.16615558406822284, 2.7764196395874023
50, 128, 128, 0.05008300083455684, 2.7666680812835693
50, 128, 128, 0.7181919989279342, 2.757540702819824
10, 128, 256, 0.5656371344920582, 1.8699591159820557
10, 128, 256, 0.4001746252621896, 1.865868091583252
10, 128, 256, 0.47100963112500516, 1.8630764484405518
15, 128, 256, 0.706663219894349, 2.0445446968078613
15, 128, 256, 0.9045942486593496, 2.0350213050842285
15, 128, 256, 0.9330542526703081, 2.044487476348877
20, 128, 256, 0.25489044478306966, 2.218477964401245
20, 128, 256, 0.2596846793946648, 2.2114217281341553
20, 128, 256, 0.7446141985307677, 2.2259440422058105
25, 128, 256, 0.17137061845914692, 2.414355516433716
25, 128, 256, 0.9296694195329306, 2.3911631107330322
25, 128, 256, 0.89644261509683, 2.427196502685547
30, 128, 256, 0.7044646385960225, 2.593120574951172
30, 128, 256, 0.880168775874519, 2.643888473510742
30, 128, 256, 0.23345576205118623, 2.6127398014068604
35, 128, 256, 0.7847044718163252, 2.7875969409942627
35, 128, 256, 0.7214295725544031, 2.7814979553222656
35, 128, 256, 0.0588074170077422, 2.7869884967803955
40, 128, 256, 0.6957150397350822, 3.052191972732544
40, 128, 256, 0.4821507164222745, 2.981902837753296
40, 128, 256, 0.7175636441166775, 2.9687728881835938
45, 128, 256, 0.2048901507682977, 3.128124713897705
45, 128, 256, 0.6232830775409995, 3.14057993888855
45, 128, 256, 0.5160791612390428, 3.1310460567474365
50, 128, 256, 0.35251653747968487, 3.3010876178741455
50, 128, 256, 0.2501005056886535, 3.334609270095825
50, 128, 256, 0.7380417866422981, 3.297100305557251
10, 128, 512, 0.8154973415790694, 2.0886552333831787
10, 128, 512, 0.39602997696236586, 2.1326534748077393
10, 128, 512, 0.9812504301261236, 2.0959136486053467
15, 128, 512, 0.14616229215423504, 2.3896071910858154
15, 128, 512, 0.7114232495405299, 2.4160654544830322
15, 128, 512, 0.14716668988090575, 2.3884661197662354
20, 128, 512, 0.33822046447515075, 2.732724666595459
20, 128, 512, 0.2848495573751432, 2.71765398979187
20, 128, 512, 0.6686271606515339, 2.740403175354004
25, 128, 512, 0.3908874505413825, 3.003826141357422
25, 128, 512, 0.23179668603004688, 3.012962579727173
25, 128, 512, 0.003994976927749593, 3.004429340362549
30, 128, 512, 0.3308039198412396, 3.2759881019592285
30, 128, 512, 0.18357946954715237, 3.258314847946167
30, 128, 512, 0.401886195488375, 3.3063862323760986
35, 128, 512, 0.4001426556437873, 3.5862512588500977
35, 128, 512, 0.5268060387094576, 3.5765764713287354
35, 128, 512, 0.7033813732035984, 3.5699195861816406
40, 128, 512, 0.8032714621930273, 3.8498034477233887
40, 128, 512, 0.15501836508671787, 3.844881296157837
40, 128, 512, 0.892966772678314, 3.860849380493164
