circuit,protocol,iters,train_size,test_size,pval,data_time,d_tree_time,bias_sharing,bias_and,accidental_secret,accidental_gate,outputs
adder_1.txt,beaver,256,2048,1024,8.705587189952159e-37,3.09,3.13,0,1,0,0,values
adder_1.txt,beaver,256,2048,1024,9.411496533471476e-36,2.78,2.8,0,1,0,0,values
adder_1.txt,beaver,256,2048,1024,7.092607825811456e-36,2.9,3.11,0,1,0,0,values
adder_1.txt,beaver,128,1024,512,4.0054394996270356e-20,1.05,2.33,0,2,0,0,values
adder_1.txt,beaver,128,1024,512,4.094688392735383e-17,1.01,2.35,0,2,0,0,values
adder_1.txt,beaver,128,1024,512,1.0755128428513731e-17,1.07,2.73,0,2,0,0,values
adder_1.txt,beaver,128,2048,1024,7.645150595182892e-19,1.65,2.77,0,2,0,0,values
adder_1.txt,beaver,128,2048,1024,1.0059045670537324e-17,1.7,2.97,0,2,0,0,values
adder_1.txt,beaver,128,2048,1024,5.034619612615798e-19,1.77,2.53,0,2,0,0,values
adder_1.txt,beaver,256,1024,512,1.3197640889310026e-32,1.62,2.71,0,2,0,0,values
adder_1.txt,beaver,256,1024,512,1.1819622758552493e-35,1.6,2.66,0,2,0,0,values
adder_1.txt,beaver,256,1024,512,7.563969057600149e-35,1.68,2.99,0,2,0,0,values
adder_1.txt,beaver,256,2048,1024,1.457410113550202e-34,3.33,3.56,0,2,0,0,values
adder_1.txt,beaver,256,2048,1024,1.2122882862045827e-34,3.27,3.74,0,2,0,0,values
adder_1.txt,beaver,256,2048,1024,1.6442876886065793e-33,3.1,3.2,0,2,0,0,values
adder_1.txt,beaver,128,1024,512,1.50801330356197e-15,0.96,2.15,1,0,0,0,values
adder_1.txt,beaver,128,1024,512,1.1709779494596501e-15,0.95,2.12,1,0,0,0,values
adder_1.txt,beaver,128,1024,512,4.925038873804208e-16,0.96,2.35,1,0,0,0,values
adder_1.txt,beaver,128,2048,1024,3.3869300205365705e-18,1.73,2.76,1,0,0,0,values
adder_1.txt,beaver,128,2048,1024,3.5999991024839106e-18,1.73,2.75,1,0,0,0,values
adder_1.txt,beaver,128,2048,1024,5.534010520811166e-20,1.76,2.8,1,0,0,0,values
adder_1.txt,beaver,256,1024,512,7.164066577661004e-33,1.64,3.1,1,0,0,0,values
adder_1.txt,beaver,256,1024,512,2.138859933772852e-29,1.69,3.16,1,0,0,0,values
adder_1.txt,beaver,256,1024,512,3.9910739428727974e-28,1.77,2.87,1,0,0,0,values
adder_1.txt,beaver,256,2048,1024,3.3654607279018363e-37,3.01,3.3,1,0,0,0,values
adder_1.txt,beaver,256,2048,1024,5.362935120678829e-36,3.14,4.15,1,0,0,0,values
adder_1.txt,beaver,256,2048,1024,8.11974509418886e-36,3.29,3.85,1,0,0,0,values
adder_1.txt,beaver,128,1024,512,4.359342090007259e-17,1.11,2.87,2,0,0,0,values
adder_1.txt,beaver,128,1024,512,3.564439418440869e-17,1.1,3.08,2,0,0,0,values
adder_1.txt,beaver,128,1024,512,2.7077257317088524e-17,1.02,2.27,2,0,0,0,values
adder_1.txt,beaver,128,2048,1024,4.036183461678588e-18,1.64,2.71,2,0,0,0,values
adder_1.txt,beaver,128,2048,1024,9.770984915400272e-17,1.73,2.62,2,0,0,0,values
adder_1.txt,beaver,128,2048,1024,9.346955070286243e-19,1.76,3.18,2,0,0,0,values
adder_1.txt,beaver,256,1024,512,1.363750833868108e-32,1.83,3.51,2,0,0,0,values
adder_1.txt,beaver,256,1024,512,1.0505109651454915e-26,1.88,3.49,2,0,0,0,values
adder_1.txt,beaver,256,1024,512,3.567187128029743e-30,1.88,3.51,2,0,0,0,values
adder_1.txt,beaver,256,2048,1024,2.4282636477550182e-33,3.2,3.38,2,0,0,0,values
adder_1.txt,beaver,256,2048,1024,1.7233486991565824e-32,3.15,3.4,2,0,0,0,values
adder_1.txt,beaver,256,2048,1024,3.516802550891894e-34,3.26,4.23,2,0,0,0,values
beaver_tripple_gen_1.txt,gmw,128,1024,512,1.0763870035439166e-14,1.13,2.85,0,0,0,0,values
beaver_tripple_gen_1.txt,gmw,128,1024,512,2.6104384154459287e-13,1.16,2.94,0,0,0,0,values
beaver_tripple_gen_1.txt,gmw,128,1024,512,1.6720168561021598e-15,1.07,3.05,0,0,0,0,values
beaver_tripple_gen_1.txt,gmw,128,2048,1024,1.475715766964545e-19,1.82,2.95,0,0,0,0,values
beaver_tripple_gen_1.txt,gmw,128,2048,1024,8.791105455399313e-18,1.69,2.73,0,0,0,0,values
beaver_tripple_gen_1.txt,gmw,128,2048,1024,1.1024633888481504e-19,1.63,2.61,0,0,0,0,values
beaver_tripple_gen_1.txt,gmw,256,1024,512,1.6761810966688902e-30,1.58,3.18,0,0,0,0,values
beaver_tripple_gen_1.txt,gmw,256,1024,512,3.654026676877339e-32,1.94,3.35,0,0,0,0,values
beaver_tripple_gen_1.txt,gmw,256,1024,512,5.486396996116669e-31,1.8,3.35,0,0,0,0,values
beaver_tripple_gen_1.txt,gmw,256,2048,1024,1.432850088826598e-32,3.29,4.11,0,0,0,0,values
beaver_tripple_gen_1.txt,gmw,256,2048,1024,3.9217901724517745e-35,3.05,3.46,0,0,0,0,values
beaver_tripple_gen_1.txt,gmw,256,2048,1024,1.5258562108297398e-35,2.96,3.54,0,0,0,0,values
beaver_tripple_gen_1.txt,gmw,128,1024,512,4.910553638008633e-18,1.06,2.78,0,0,0,1,values
beaver_tripple_gen_1.txt,gmw,128,1024,512,1.2536762963906034e-15,1.11,2.79,0,0,0,1,values
beaver_tripple_gen_1.txt,gmw,128,1024,512,1.424808102484361e-17,1.11,2.76,0,0,0,1,values
beaver_tripple_gen_1.txt,gmw,128,2048,1024,6.226604490476837e-18,1.77,3.33,0,0,0,1,values
beaver_tripple_gen_1.txt,gmw,128,2048,1024,1.4998205950071473e-18,1.75,3.03,0,0,0,1,values
beaver_tripple_gen_1.txt,gmw,128,2048,1024,3.529911050919719e-16,1.68,2.62,0,0,0,1,values
beaver_tripple_gen_1.txt,gmw,256,1024,512,8.934062421492518e-32,1.62,2.96,0,0,0,1,values
beaver_tripple_gen_1.txt,gmw,256,1024,512,1.3184186830784136e-29,1.67,3.4,0,0,0,1,values
beaver_tripple_gen_1.txt,gmw,256,1024,512,9.275279687048077e-34,1.77,3.55,0,0,0,1,values
beaver_tripple_gen_1.txt,gmw,256,2048,1024,5.993760128449276e-34,3.28,4.29,0,0,0,1,values
beaver_tripple_gen_1.txt,gmw,256,2048,1024,6.057212853506935e-32,3.47,3.88,0,0,0,1,values
beaver_tripple_gen_1.txt,gmw,256,2048,1024,3.389374329397182e-37,2.97,3.56,0,0,0,1,values
beaver_tripple_gen_1.txt,gmw,128,1024,512,2.0137408384639444e-15,0.95,2.37,0,0,0,2,values
beaver_tripple_gen_1.txt,gmw,128,1024,512,4.9698111930379724e-17,0.99,2.77,0,0,0,2,values
beaver_tripple_gen_1.txt,gmw,128,1024,512,6.58121367850477e-18,1.1,2.73,0,0,0,2,values
beaver_tripple_gen_1.txt,gmw,128,2048,1024,1.0162910662651926e-18,1.88,3.17,0,0,0,2,values
beaver_tripple_gen_1.txt,gmw,128,2048,1024,9.899075868369174e-13,1.87,3.06,0,0,0,2,values
beaver_tripple_gen_1.txt,gmw,128,2048,1024,1.365051172322457e-16,1.77,3.21,0,0,0,2,values
beaver_tripple_gen_1.txt,gmw,256,1024,512,2.804521685506862e-32,1.63,2.5,0,0,0,2,values
beaver_tripple_gen_1.txt,gmw,256,1024,512,2.8882640181756506e-26,1.72,2.61,0,0,0,2,values
beaver_tripple_gen_1.txt,gmw,256,1024,512,1.6109741924981663e-32,1.67,2.9,0,0,0,2,values
beaver_tripple_gen_1.txt,gmw,256,2048,1024,1.6966808320647836e-32,3.31,4.41,0,0,0,2,values
beaver_tripple_gen_1.txt,gmw,256,2048,1024,7.579564442790821e-34,3.31,3.98,0,0,0,2,values
beaver_tripple_gen_1.txt,gmw,256,2048,1024,1.1641180899033285e-35,3.36,3.69,0,0,0,2,values
beaver_tripple_gen_1.txt,gmw,128,1024,512,7.426676563053735e-14,0.94,2.29,0,0,1,0,values
beaver_tripple_gen_1.txt,gmw,128,1024,512,3.0321434606870035e-16,1.04,2.35,0,0,1,0,values
beaver_tripple_gen_1.txt,gmw,128,1024,512,1.1956962547752992e-13,0.98,2.25,0,0,1,0,values
beaver_tripple_gen_1.txt,gmw,128,2048,1024,2.3350710489763953e-18,1.64,2.94,0,0,1,0,values
beaver_tripple_gen_1.txt,gmw,128,2048,1024,2.2008652772839865e-14,1.93,3.18,0,0,1,0,values
beaver_tripple_gen_1.txt,gmw,128,2048,1024,1.3703358383627917e-19,1.81,3.16,0,0,1,0,values
beaver_tripple_gen_1.txt,gmw,256,1024,512,3.007955195152075e-28,1.77,3.29,0,0,1,0,values
beaver_tripple_gen_1.txt,gmw,256,1024,512,4.0579421194275194e-33,1.87,3.2,0,0,1,0,values
beaver_tripple_gen_1.txt,gmw,256,1024,512,1.0407361040984106e-29,1.75,3.03,0,0,1,0,values
beaver_tripple_gen_1.txt,gmw,256,2048,1024,5.078124099702028e-35,2.96,3.55,0,0,1,0,values
beaver_tripple_gen_1.txt,gmw,256,2048,1024,4.407496187524917e-35,3.31,4.29,0,0,1,0,values
beaver_tripple_gen_1.txt,gmw,256,2048,1024,1.12663609273313e-36,3.22,3.93,0,0,1,0,values
beaver_tripple_gen_1.txt,gmw,128,1024,512,1.394725092243387e-12,1.16,2.88,0,0,2,0,values
beaver_tripple_gen_1.txt,gmw,128,1024,512,5.1900988064789745e-15,1.06,2.62,0,0,2,0,values
beaver_tripple_gen_1.txt,gmw,128,1024,512,2.5504425727349465e-15,0.98,2.26,0,0,2,0,values
beaver_tripple_gen_1.txt,gmw,128,2048,1024,1.6160775984620082e-18,1.64,2.5,0,0,2,0,values
beaver_tripple_gen_1.txt,gmw,128,2048,1024,6.0514839068200034e-15,1.65,2.56,0,0,2,0,values
beaver_tripple_gen_1.txt,gmw,128,2048,1024,1.0278525544183876e-16,1.86,3.13,0,0,2,0,values
beaver_tripple_gen_1.txt,gmw,256,1024,512,2.2373777521977628e-33,1.8,3.43,0,0,2,0,values
beaver_tripple_gen_1.txt,gmw,256,1024,512,1.701040535041403e-28,1.78,3.25,0,0,2,0,values
beaver_tripple_gen_1.txt,gmw,256,1024,512,5.862581188802005e-32,1.9,3.44,0,0,2,0,values
beaver_tripple_gen_1.txt,gmw,256,2048,1024,9.369782330152528e-31,3.04,3.49,0,0,2,0,values
beaver_tripple_gen_1.txt,gmw,256,2048,1024,1.1384271916349001e-35,2.94,3.63,0,0,2,0,values
beaver_tripple_gen_1.txt,gmw,256,2048,1024,1.819194103502194e-33,3.31,4.29,0,0,2,0,values
beaver_tripple_gen_1.txt,gmw,128,1024,512,8.638141293152102e-16,1.02,2.8,0,1,0,0,values
beaver_tripple_gen_1.txt,gmw,128,1024,512,1.6676065612435212e-13,1.0,2.76,0,1,0,0,values
beaver_tripple_gen_1.txt,gmw,128,1024,512,7.477741623606363e-12,1.08,2.83,0,1,0,0,values
