circuit,protocol,iters,train_size,test_size,pval,data_time,d_tree_time,bias_sharing,bias_and,accidental_secret,accidental_gate
adder_1.txt,gmw,128,128,64,1.0,0.25,1.44,0,0,0.5,0
adder_1.txt,gmw,128,128,64,1.0,0.26,1.66,0,0,0.5,0
adder_1.txt,gmw,128,128,64,1.0,0.29,1.85,0,0,0.5,0
adder_1.txt,gmw,128,256,128,1.0,0.33,1.9,0,0,0.5,0
adder_1.txt,gmw,128,256,128,1.0,0.36,1.87,0,0,0.5,0
adder_1.txt,gmw,128,256,128,1.0,0.39,1.86,0,0,0.5,0
adder_1.txt,gmw,128,512,256,1.0,0.49,2.0,0,0,0.5,0
adder_1.txt,gmw,128,512,256,1.0,0.46,2.0,0,0,0.5,0
adder_1.txt,gmw,128,512,256,1.0,0.49,1.9,0,0,0.5,0
adder_1.txt,gmw,64,128,64,1.0,0.25,1.78,0,0,0.3333333333333333,0
adder_1.txt,gmw,64,128,64,1.0,0.24,1.54,0,0,0.3333333333333333,0
