circuit,protocol,iters,train_size,test_size,pval,data_time,d_tree_time,bias_sharing,bias_and,accidental_secret,accidental_gate
adder_4.txt,beaver,128,256,128,0.2969678189955818,0.96,1.42,0,0,0,1
adder_4.txt,beaver,128,512,256,0.41944905397740956,1.75,1.49,0,0,0,1
adder_4.txt,beaver,128,512,256,0.9861418618321691,1.73,1.5,0,0,0,1
adder_4.txt,beaver,128,512,256,0.9555683539951272,1.74,1.5,0,0,0,1
adder_4.txt,beaver,64,128,64,0.9332571751358864,0.36,1.29,0,0,0,2
adder_4.txt,beaver,64,128,64,0.27683941386449185,0.37,1.3,0,0,0,2
adder_4.txt,beaver,64,128,64,0.06653860693788129,0.37,1.29,0,0,0,2
adder_4.txt,beaver,64,256,128,0.4160756953244824,0.56,1.35,0,0,0,2
adder_4.txt,beaver,64,256,128,0.5544699839290635,0.56,1.31,0,0,0,2
adder_4.txt,beaver,64,256,128,0.19779608420298378,0.56,1.31,0,0,0,2
adder_4.txt,beaver,64,512,256,0.7092750286870226,0.96,1.37,0,0,0,2
adder_4.txt,beaver,64,512,256,0.8163648415645168,0.95,1.37,0,0,0,2
adder_4.txt,beaver,64,512,256,0.374081304849859,0.95,1.36,0,0,0,2
adder_4.txt,beaver,128,128,64,0.900888270806322,0.55,1.35,0,0,0,2
adder_4.txt,beaver,128,128,64,0.8136942527826929,0.56,1.37,0,0,0,2
adder_4.txt,beaver,128,128,64,0.7582783325292458,0.58,1.47,0,0,0,2
adder_4.txt,beaver,128,256,128,0.6223921302733832,0.97,1.51,0,0,0,2
adder_4.txt,beaver,128,256,128,0.18123587027487947,0.96,1.5,0,0,0,2
adder_4.txt,beaver,128,256,128,0.2041376471170412,0.97,1.53,0,0,0,2
adder_4.txt,beaver,128,512,256,0.887794788315673,1.78,1.64,0,0,0,2
adder_4.txt,beaver,128,512,256,0.45879161855616934,1.77,1.63,0,0,0,2
adder_4.txt,beaver,128,512,256,0.00691650991928048,1.79,1.64,0,0,0,2
adder_4.txt,beaver,64,128,64,0.4006936345948071,0.37,1.39,0,0,0,3
adder_4.txt,beaver,64,128,64,0.5654797078587922,0.37,1.39,0,0,0,3
adder_4.txt,beaver,64,128,64,0.7163316235093838,0.37,1.28,0,0,0,3
adder_4.txt,beaver,64,256,128,0.5923144677071233,0.56,1.31,0,0,0,3
adder_4.txt,beaver,64,256,128,0.6210178168688038,0.55,1.31,0,0,0,3
adder_4.txt,beaver,64,256,128,0.3855181853391616,0.56,1.31,0,0,0,3
adder_4.txt,beaver,64,512,256,0.9963312084712596,0.97,1.36,0,0,0,3
adder_4.txt,beaver,64,512,256,0.8461891011966968,0.97,1.37,0,0,0,3
adder_4.txt,beaver,64,512,256,0.018071043689614135,0.97,1.38,0,0,0,3
adder_4.txt,beaver,128,128,64,0.2537194915173111,0.55,1.35,0,0,0,3
adder_4.txt,beaver,128,128,64,0.14263985005147167,0.55,1.34,0,0,0,3
adder_4.txt,beaver,128,128,64,0.8921294537889412,0.56,1.36,0,0,0,3
adder_4.txt,beaver,128,256,128,0.24741115807534553,0.97,1.39,0,0,0,3
adder_4.txt,beaver,128,256,128,0.7002483169841849,0.96,1.39,0,0,0,3
adder_4.txt,beaver,128,256,128,0.15782239748848592,0.97,1.4,0,0,0,3
adder_4.txt,beaver,128,512,256,0.48993009647232677,1.79,1.52,0,0,0,3
adder_4.txt,beaver,128,512,256,0.8741949529382816,1.79,1.5,0,0,0,3
adder_4.txt,beaver,128,512,256,0.5506287160703704,1.79,1.49,0,0,0,3
adder_5.txt,gmw,64,128,64,0.8195023412273943,0.33,1.27,0,0,0,0
adder_5.txt,gmw,64,128,64,0.4666714731608347,0.33,1.3,0,0,0,0
adder_5.txt,gmw,64,128,64,0.49199276738857867,0.34,1.28,0,0,0,0
adder_5.txt,gmw,64,256,128,0.7659051127169043,0.48,1.31,0,0,0,0
adder_5.txt,gmw,64,256,128,0.5626922493679997,0.48,1.31,0,0,0,0
adder_5.txt,gmw,64,256,128,0.3453044303622144,0.48,1.3,0,0,0,0
adder_5.txt,gmw,64,512,256,0.006224192002189425,0.8,1.35,0,0,0,0
adder_5.txt,gmw,64,512,256,0.2056112064072812,0.8,1.35,0,0,0,0
adder_5.txt,gmw,64,512,256,0.020508895365538286,0.79,1.36,0,0,0,0
adder_5.txt,gmw,128,128,64,0.02677425729404236,0.48,1.33,0,0,0,0
adder_5.txt,gmw,128,128,64,0.06463324974040617,0.49,1.39,0,0,0,0
adder_5.txt,gmw,128,128,64,0.32822916227774723,0.49,1.35,0,0,0,0
adder_5.txt,gmw,128,256,128,0.18190910537391825,0.79,1.38,0,0,0,0
adder_5.txt,gmw,128,256,128,0.00129820888738002,0.79,1.39,0,0,0,0
adder_5.txt,gmw,128,256,128,0.9803704787768097,0.8,1.4,0,0,0,0
adder_5.txt,gmw,128,512,256,0.3178769026717452,1.42,1.47,0,0,0,0
adder_5.txt,gmw,128,512,256,0.53527610310173,1.42,1.47,0,0,0,0
adder_5.txt,gmw,128,512,256,0.4883444665165712,1.42,1.46,0,0,0,0
adder_5.txt,gmw,64,128,64,0.641736876018002,0.36,1.28,1,0,0,0
adder_5.txt,gmw,64,128,64,0.8539771374335091,0.36,1.3,1,0,0,0
adder_5.txt,gmw,64,128,64,0.3698553066699262,0.36,1.27,1,0,0,0
adder_5.txt,gmw,64,256,128,0.8812580274171523,0.54,1.31,1,0,0,0
adder_5.txt,gmw,64,256,128,0.7900266686325192,0.54,1.3,1,0,0,0
adder_5.txt,gmw,64,256,128,0.23186830787045942,0.54,1.32,1,0,0,0
adder_5.txt,gmw,64,512,256,0.9500513300085773,0.91,1.38,1,0,0,0
adder_5.txt,gmw,64,512,256,0.9673132961289879,0.92,1.36,1,0,0,0
adder_5.txt,gmw,64,512,256,0.17099149559155302,0.93,1.37,1,0,0,0
adder_5.txt,gmw,128,128,64,0.5180585447592029,0.54,1.34,1,0,0,0
adder_5.txt,gmw,128,128,64,0.8937656506468024,0.54,1.34,1,0,0,0
adder_5.txt,gmw,128,128,64,0.5152383527351185,0.54,1.34,1,0,0,0
adder_5.txt,gmw,128,256,128,0.8197774804031539,0.92,1.39,1,0,0,0
adder_5.txt,gmw,128,256,128,0.8191725199730426,0.92,1.4,1,0,0,0
adder_5.txt,gmw,128,256,128,0.17608949368073618,0.91,1.39,1,0,0,0
adder_5.txt,gmw,128,512,256,0.28627270302848185,1.64,1.49,1,0,0,0
adder_5.txt,gmw,128,512,256,0.36945003757876205,1.65,1.5,1,0,0,0
adder_5.txt,gmw,128,512,256,0.6347869824736432,1.64,1.49,1,0,0,0
adder_5.txt,gmw,64,128,64,0.8526482546157771,0.36,1.29,2,0,0,0
adder_5.txt,gmw,64,128,64,0.6833061301342812,0.37,1.28,2,0,0,0
adder_5.txt,gmw,64,128,64,0.6887883567994098,0.38,1.3,2,0,0,0
adder_5.txt,gmw,64,256,128,0.1610668136732557,0.56,1.31,2,0,0,0
adder_5.txt,gmw,64,256,128,0.46689709814712643,0.55,1.32,2,0,0,0
adder_5.txt,gmw,64,256,128,0.49180443003090996,0.57,1.44,2,0,0,0
adder_5.txt,gmw,64,512,256,0.16835225263603804,0.98,1.49,2,0,0,0
adder_5.txt,gmw,64,512,256,0.5200035906613952,0.99,1.51,2,0,0,0
adder_5.txt,gmw,64,512,256,0.5436173208768309,0.99,1.51,2,0,0,0
adder_5.txt,gmw,128,128,64,0.4341192319583862,0.57,1.46,2,0,0,0
adder_5.txt,gmw,128,128,64,0.9743519052794853,0.57,1.47,2,0,0,0
adder_5.txt,gmw,128,128,64,0.46168005815074337,0.57,1.47,2,0,0,0
adder_5.txt,gmw,128,256,128,0.35607956830115006,0.99,1.54,2,0,0,0
adder_5.txt,gmw,128,256,128,0.448402346043948,0.98,1.54,2,0,0,0
adder_5.txt,gmw,128,256,128,0.7861892498367715,0.98,1.53,2,0,0,0
adder_5.txt,gmw,128,512,256,0.46720250360384197,1.78,1.51,2,0,0,0
adder_5.txt,gmw,128,512,256,0.5255449924066974,1.76,1.52,2,0,0,0
adder_5.txt,gmw,128,512,256,0.3291212884380055,1.76,1.52,2,0,0,0
adder_5.txt,gmw,64,128,64,0.8842453741016378,0.37,1.28,3,0,0,0
adder_5.txt,gmw,64,128,64,0.5571655258062562,0.38,1.28,3,0,0,0
adder_5.txt,gmw,64,128,64,0.045234589194686134,0.38,1.28,3,0,0,0
adder_5.txt,gmw,64,256,128,0.6562909291121465,0.59,1.33,3,0,0,0
adder_5.txt,gmw,64,256,128,0.18281489195832423,0.59,1.33,3,0,0,0
adder_5.txt,gmw,64,256,128,0.47270324780830475,0.59,1.32,3,0,0,0
adder_5.txt,gmw,64,512,256,0.8133045247746744,1.02,1.37,3,0,0,0
adder_5.txt,gmw,64,512,256,0.9490112875425802,1.02,1.4,3,0,0,0
adder_5.txt,gmw,64,512,256,0.2478959017945609,1.02,1.4,3,0,0,0
adder_5.txt,gmw,128,128,64,0.9548092855803726,0.59,1.37,3,0,0,0
adder_5.txt,gmw,128,128,64,0.91842150370227,0.6,1.36,3,0,0,0
adder_5.txt,gmw,128,128,64,0.9110048884438662,0.59,1.35,3,0,0,0
adder_5.txt,gmw,128,256,128,0.3257224717993318,1.04,1.43,3,0,0,0
adder_5.txt,gmw,128,256,128,0.7202750106448719,1.03,1.42,3,0,0,0
adder_5.txt,gmw,128,256,128,0.35619770864589595,1.02,1.42,3,0,0,0
adder_5.txt,gmw,128,512,256,0.2652476639593759,1.86,1.55,3,0,0,0
adder_5.txt,gmw,128,512,256,0.349420357439184,1.89,1.55,3,0,0,0
adder_5.txt,gmw,128,512,256,0.4873733717054784,1.87,1.55,3,0,0,0
adder_5.txt,gmw,64,128,64,0.0015367372802900978,0.34,1.27,0,1,0,0
adder_5.txt,gmw,64,128,64,0.0010518850365659413,0.34,1.29,0,1,0,0
adder_5.txt,gmw,64,128,64,0.0002675189376358124,0.34,1.3,0,1,0,0
adder_5.txt,gmw,64,256,128,1.7246333176367704e-06,0.51,1.3,0,1,0,0
adder_5.txt,gmw,64,256,128,1.8235642983589493e-09,0.51,1.3,0,1,0,0
adder_5.txt,gmw,64,256,128,5.787080102900584e-07,0.52,1.31,0,1,0,0
adder_5.txt,gmw,64,512,256,4.1949705239142525e-12,0.84,1.36,0,1,0,0
adder_5.txt,gmw,64,512,256,2.2833388566839475e-11,0.83,1.35,0,1,0,0
adder_5.txt,gmw,64,512,256,2.279853936675461e-12,0.84,1.35,0,1,0,0
adder_5.txt,gmw,128,128,64,2.3342769550632643e-07,0.51,1.33,0,1,0,0
adder_5.txt,gmw,128,128,64,1.5246959148531977e-07,0.51,1.36,0,1,0,0
adder_5.txt,gmw,128,128,64,3.634327030427637e-06,0.51,1.33,0,1,0,0
adder_5.txt,gmw,128,256,128,1.423849927070773e-14,0.83,1.39,0,1,0,0
adder_5.txt,gmw,128,256,128,5.590180176758446e-12,0.84,1.39,0,1,0,0
adder_5.txt,gmw,128,256,128,1.6309846050385405e-15,0.84,1.38,0,1,0,0
adder_5.txt,gmw,128,512,256,2.6610481576702724e-21,1.49,1.46,0,1,0,0
adder_5.txt,gmw,128,512,256,2.637578934537953e-22,1.5,1.48,0,1,0,0
adder_5.txt,gmw,128,512,256,3.555995957004723e-22,1.5,1.49,0,1,0,0
adder_5.txt,gmw,64,128,64,6.623913223063088e-12,0.34,1.3,0,2,0,0
adder_5.txt,gmw,64,128,64,3.6792876966554105e-11,0.35,1.28,0,2,0,0
adder_5.txt,gmw,64,128,64,4.455390997881147e-11,0.34,1.31,0,2,0,0
adder_5.txt,gmw,64,256,128,1.884084540010213e-12,0.52,1.29,0,2,0,0
adder_5.txt,gmw,64,256,128,1.8864184143714625e-12,0.52,1.3,0,2,0,0
adder_5.txt,gmw,64,256,128,2.6340724042353094e-12,0.51,1.31,0,2,0,0
adder_5.txt,gmw,64,512,256,1.8015702544130454e-12,0.85,1.37,0,2,0,0
adder_5.txt,gmw,64,512,256,1.7990894514194052e-12,0.86,1.36,0,2,0,0
adder_5.txt,gmw,64,512,256,1.8003294599553729e-12,0.85,1.37,0,2,0,0
adder_5.txt,gmw,128,128,64,6.859427043760744e-22,0.52,1.33,0,2,0,0
adder_5.txt,gmw,128,128,64,4.290017405362861e-21,0.51,1.33,0,2,0,0
adder_5.txt,gmw,128,128,64,7.572832856912668e-21,0.51,1.34,0,2,0,0
adder_5.txt,gmw,128,256,128,4.885389248419612e-23,0.85,1.38,0,2,0,0
adder_5.txt,gmw,128,256,128,4.8921158838941637e-23,0.85,1.38,0,2,0,0
adder_5.txt,gmw,128,256,128,4.9598412910104075e-23,0.85,1.38,0,2,0,0
adder_5.txt,gmw,128,512,256,4.787977142581812e-23,1.52,1.46,0,2,0,0
adder_5.txt,gmw,128,512,256,4.7952318436994327e-23,1.53,1.45,0,2,0,0
adder_5.txt,gmw,128,512,256,4.789625013347057e-23,1.52,1.45,0,2,0,0
adder_5.txt,gmw,64,128,64,2.2606337928664134e-12,0.35,1.27,0,3,0,0
adder_5.txt,gmw,64,128,64,2.4327189181909444e-12,0.35,1.28,0,3,0,0
adder_5.txt,gmw,64,128,64,1.793148336208478e-12,0.35,1.28,0,3,0,0
adder_5.txt,gmw,64,256,128,1.8858995460213283e-12,0.53,1.33,0,3,0,0
adder_5.txt,gmw,64,256,128,1.7988415439830055e-12,0.52,1.31,0,3,0,0
adder_5.txt,gmw,64,256,128,1.7951267002296864e-12,0.53,1.3,0,3,0,0
adder_5.txt,gmw,64,512,256,1.8013220326260612e-12,0.87,1.46,0,3,0,0
adder_5.txt,gmw,64,512,256,1.8000813953889113e-12,0.89,1.46,0,3,0,0
adder_5.txt,gmw,64,512,256,1.8003294599553729e-12,0.9,1.46,0,3,0,0
adder_5.txt,gmw,128,128,64,5.113326850522779e-23,0.54,1.46,0,3,0,0
adder_5.txt,gmw,128,128,64,5.739444758810102e-23,0.54,1.46,0,3,0,0
adder_5.txt,gmw,128,128,64,4.867606538195009e-23,0.54,1.45,0,3,0,0
adder_5.txt,gmw,128,256,128,4.779088032535762e-23,0.89,1.53,0,3,0,0
adder_5.txt,gmw,128,256,128,4.7784302099761174e-23,0.89,1.5,0,3,0,0
adder_5.txt,gmw,128,256,128,4.777772474261194e-23,0.9,1.52,0,3,0,0
adder_5.txt,gmw,128,512,256,4.797212227557921e-23,1.6,1.59,0,3,0,0
adder_5.txt,gmw,128,512,256,4.7924276420980564e-23,1.58,1.46,0,3,0,0
adder_5.txt,gmw,128,512,256,4.797212227557921e-23,1.55,1.46,0,3,0,0
adder_5.txt,gmw,64,128,64,1.7894443069917786e-12,0.33,1.28,0,0,1,0
adder_5.txt,gmw,64,128,64,1.7901845494430503e-12,0.35,1.3,0,0,1,0
adder_5.txt,gmw,64,128,64,1.7847626378711945e-12,0.34,1.27,0,0,1,0
adder_5.txt,gmw,64,256,128,1.7926540585956842e-12,0.5,1.31,0,0,1,0
adder_5.txt,gmw,64,256,128,1.790431359499497e-12,0.5,1.32,0,0,1,0
adder_5.txt,gmw,64,256,128,1.793642739149399e-12,0.5,1.31,0,0,1,0
adder_5.txt,gmw,64,512,256,1.8005775559586747e-12,0.83,1.34,0,0,1,0
adder_5.txt,gmw,64,512,256,1.797107071349825e-12,0.82,1.35,0,0,1,0
adder_5.txt,gmw,64,512,256,1.7978502283527223e-12,0.82,1.35,0,0,1,0
adder_5.txt,gmw,128,128,64,4.7441795357970486e-23,0.51,1.34,0,0,1,0
adder_5.txt,gmw,128,128,64,4.7620128420752077e-23,0.51,1.37,0,0,1,0
adder_5.txt,gmw,128,128,64,4.753497204647547e-23,0.5,1.34,0,0,1,0
adder_5.txt,gmw,128,256,128,4.7754710830044475e-23,0.83,1.38,0,0,1,0
adder_5.txt,gmw,128,256,128,4.7800749292334406e-23,0.83,1.39,0,0,1,0
adder_5.txt,gmw,128,256,128,4.7716925339399304e-23,0.83,1.38,0,0,1,0
adder_5.txt,gmw,128,512,256,4.790119480638534e-23,1.48,1.45,0,0,1,0
adder_5.txt,gmw,128,512,256,4.7820493090538416e-23,1.48,1.45,0,0,1,0
adder_5.txt,gmw,128,512,256,4.7800749292334406e-23,1.5,1.47,0,0,1,0
adder_5.txt,gmw,64,128,64,1.7859935627201583e-12,0.34,1.28,0,0,2,0
adder_5.txt,gmw,64,128,64,1.789691023192795e-12,0.34,1.3,0,0,2,0
adder_5.txt,gmw,64,128,64,1.787964666495871e-12,0.35,1.28,0,0,2,0
adder_5.txt,gmw,64,256,128,1.7825489390403197e-12,0.5,1.3,0,0,2,0
adder_5.txt,gmw,64,256,128,1.7963641968554334e-12,0.51,1.31,0,0,2,0
adder_5.txt,gmw,64,256,128,1.7869788646728085e-12,0.5,1.34,0,0,2,0
adder_5.txt,gmw,64,512,256,1.8000813953889113e-12,0.87,1.33,0,0,2,0
adder_5.txt,gmw,64,512,256,1.7943845786141677e-12,0.86,1.37,0,0,2,0
adder_5.txt,gmw,64,512,256,1.799337390274579e-12,0.87,1.36,0,0,2,0
adder_5.txt,gmw,128,128,64,4.750879948218943e-23,0.52,1.33,0,0,2,0
adder_5.txt,gmw,128,128,64,4.759882562045216e-23,0.52,1.37,0,0,2,0
adder_5.txt,gmw,128,128,64,4.757098190339538e-23,0.51,1.34,0,0,2,0
adder_5.txt,gmw,128,256,128,4.7781013312637596e-23,0.86,1.37,0,0,2,0
adder_5.txt,gmw,128,256,128,4.7827076094563795e-23,0.86,1.37,0,0,2,0
adder_5.txt,gmw,128,256,128,4.765127973228106e-23,0.86,1.37,0,0,2,0
adder_5.txt,gmw,128,512,256,4.7832013917965066e-23,1.54,1.45,0,0,2,0
adder_5.txt,gmw,128,512,256,4.7871534111255835e-23,1.53,1.45,0,0,2,0
adder_5.txt,gmw,128,512,256,4.7858357235050875e-23,1.53,1.45,0,0,2,0
adder_5.txt,gmw,64,128,64,1.7751881668687203e-12,0.35,1.28,0,0,3,0
adder_5.txt,gmw,64,128,64,1.7894443069917786e-12,0.35,1.28,0,0,3,0
adder_5.txt,gmw,64,128,64,1.7673674951634194e-12,0.35,1.28,0,0,3,0
adder_5.txt,gmw,64,256,128,1.7926540585956842e-12,0.52,1.32,0,0,3,0
adder_5.txt,gmw,64,256,128,1.7978502283527223e-12,0.55,1.29,0,0,3,0
adder_5.txt,gmw,64,256,128,1.7983458233520215e-12,0.52,1.29,0,0,3,0
adder_5.txt,gmw,64,512,256,1.797107071349825e-12,0.87,1.34,0,0,3,0
adder_5.txt,gmw,64,512,256,1.79983336225571e-12,0.87,1.35,0,0,3,0
adder_5.txt,gmw,64,512,256,1.799585360552136e-12,0.87,1.35,0,0,3,0
adder_5.txt,gmw,128,128,64,4.749244864876945e-23,0.52,1.33,0,0,3,0
adder_5.txt,gmw,128,128,64,4.7548063513927235e-23,0.52,1.33,0,0,3,0
adder_5.txt,gmw,128,128,64,4.736020567011705e-23,0.52,1.34,0,0,3,0
adder_5.txt,gmw,128,256,128,4.7835306071868105e-23,0.87,1.38,0,0,3,0
adder_5.txt,gmw,128,256,128,4.770050581072186e-23,0.86,1.38,0,0,3,0
adder_5.txt,gmw,128,256,128,4.77136410000561e-23,0.87,1.37,0,0,3,0
adder_5.txt,gmw,128,512,256,4.7825430262077224e-23,1.56,1.45,0,0,3,0
adder_5.txt,gmw,128,512,256,4.7874828873960993e-23,1.56,1.45,0,0,3,0
adder_5.txt,gmw,128,512,256,4.7813910955563916e-23,1.56,1.45,0,0,3,0
adder_5.txt,gmw,64,128,64,0.41666231708202905,0.33,1.27,0,0,0,1
adder_5.txt,gmw,64,128,64,0.6053324846690826,0.34,1.28,0,0,0,1
adder_5.txt,gmw,64,128,64,0.06266834074905586,0.34,1.28,0,0,0,1
adder_5.txt,gmw,64,256,128,0.08496856016014909,0.51,1.3,0,0,0,1
adder_5.txt,gmw,64,256,128,0.008619773288907603,0.51,1.32,0,0,0,1
adder_5.txt,gmw,64,256,128,0.18847763776884274,0.51,1.32,0,0,0,1
adder_5.txt,gmw,64,512,256,4.904642744849228e-05,0.82,1.41,0,0,0,1
adder_5.txt,gmw,64,512,256,1.3101598030942523e-06,0.84,1.48,0,0,0,1
adder_5.txt,gmw,64,512,256,0.0003630556669725135,0.85,1.47,0,0,0,1
adder_5.txt,gmw,128,128,64,0.6292187290878425,0.53,1.46,0,0,0,1
adder_5.txt,gmw,128,128,64,0.6587315961174284,0.52,1.45,0,0,0,1
adder_5.txt,gmw,128,128,64,0.058840357315098187,0.52,1.46,0,0,0,1
adder_5.txt,gmw,128,256,128,0.2336330482375209,0.85,1.51,0,0,0,1
adder_5.txt,gmw,128,256,128,0.6045882292251756,0.84,1.52,0,0,0,1
adder_5.txt,gmw,128,256,128,0.001215480315199884,0.83,1.5,0,0,0,1
adder_5.txt,gmw,128,512,256,7.837357812371733e-11,1.53,1.6,0,0,0,1
adder_5.txt,gmw,128,512,256,8.485231152233145e-07,1.51,1.46,0,0,0,1
adder_5.txt,gmw,128,512,256,3.157010010208011e-07,1.48,1.47,0,0,0,1
adder_5.txt,gmw,64,128,64,0.00017982057869920143,0.34,1.27,0,0,0,2
adder_5.txt,gmw,64,128,64,0.02386330820746567,0.34,1.28,0,0,0,2
adder_5.txt,gmw,64,128,64,0.04869937435277369,0.34,1.28,0,0,0,2
adder_5.txt,gmw,64,256,128,0.0007784532506896712,0.52,1.32,0,0,0,2
adder_5.txt,gmw,64,256,128,1.9480917440853566e-05,0.51,1.3,0,0,0,2
adder_5.txt,gmw,64,256,128,9.082808033837879e-07,0.51,1.31,0,0,0,2
adder_5.txt,gmw,64,512,256,5.391379599068862e-08,0.86,1.35,0,0,0,2
adder_5.txt,gmw,64,512,256,6.1605679849615745e-09,0.85,1.36,0,0,0,2
adder_5.txt,gmw,64,512,256,3.1367528076618523e-09,0.85,1.36,0,0,0,2
adder_5.txt,gmw,128,128,64,0.015228933094973385,0.51,1.34,0,0,0,2
adder_5.txt,gmw,128,128,64,0.00024894657625675184,0.52,1.34,0,0,0,2
adder_5.txt,gmw,128,128,64,0.0743140279205782,0.52,1.36,0,0,0,2
adder_5.txt,gmw,128,256,128,8.550583255229239e-10,0.86,1.39,0,0,0,2
adder_5.txt,gmw,128,256,128,6.191452940030561e-07,0.85,1.38,0,0,0,2
adder_5.txt,gmw,128,256,128,7.795460329767312e-08,0.86,1.41,0,0,0,2
adder_5.txt,gmw,128,512,256,8.999819130240128e-11,1.53,1.48,0,0,0,2
adder_5.txt,gmw,128,512,256,5.48225532734045e-16,1.52,1.47,0,0,0,2
adder_5.txt,gmw,128,512,256,1.6772255519983675e-15,1.53,1.48,0,0,0,2
adder_5.txt,gmw,64,128,64,0.04007682923717324,0.34,1.28,0,0,0,3
adder_5.txt,gmw,64,128,64,0.14866922352413958,0.35,1.31,0,0,0,3
adder_5.txt,gmw,64,128,64,0.03595014999694815,0.35,1.28,0,0,0,3
adder_5.txt,gmw,64,256,128,3.74469191393379e-06,0.52,1.31,0,0,0,3
adder_5.txt,gmw,64,256,128,3.633017958214952e-07,0.52,1.31,0,0,0,3
adder_5.txt,gmw,64,256,128,2.2224887078973403e-07,0.52,1.3,0,0,0,3
adder_5.txt,gmw,64,512,256,7.417561263879091e-10,0.86,1.36,0,0,0,3
adder_5.txt,gmw,64,512,256,1.9581393777978016e-07,0.87,1.36,0,0,0,3
adder_5.txt,gmw,64,512,256,4.000502613925029e-11,0.87,1.37,0,0,0,3
adder_5.txt,gmw,128,128,64,0.0013846849472836948,0.53,1.34,0,0,0,3
adder_5.txt,gmw,128,128,64,0.00023905019182111106,0.52,1.35,0,0,0,3
adder_5.txt,gmw,128,128,64,0.010151826916955103,0.52,1.34,0,0,0,3
adder_5.txt,gmw,128,256,128,9.254328276846264e-10,0.87,1.39,0,0,0,3
adder_5.txt,gmw,128,256,128,1.3008337057750815e-09,0.87,1.38,0,0,0,3
adder_5.txt,gmw,128,256,128,5.5612202536205014e-11,0.87,1.38,0,0,0,3
adder_5.txt,gmw,128,512,256,1.5421384893058433e-18,1.57,1.49,0,0,0,3
adder_5.txt,gmw,128,512,256,8.376003350510116e-21,1.57,1.48,0,0,0,3
adder_5.txt,gmw,128,512,256,1.8659441859005055e-19,1.55,1.48,0,0,0,3
adder_5.txt,beaver,64,128,64,0.4706275825480832,0.41,1.29,0,0,0,0
adder_5.txt,beaver,64,128,64,0.7283213893866892,0.41,1.3,0,0,0,0
adder_5.txt,beaver,64,128,64,0.7208879946378295,0.42,1.3,0,0,0,0
adder_5.txt,beaver,64,256,128,0.8153165994258254,0.67,1.33,0,0,0,0
adder_5.txt,beaver,64,256,128,0.7337425317335778,0.68,1.33,0,0,0,0
adder_5.txt,beaver,64,256,128,0.8297505415100217,0.67,1.34,0,0,0,0
adder_5.txt,beaver,64,512,256,0.4009774566029517,1.15,1.41,0,0,0,0
adder_5.txt,beaver,64,512,256,0.2565848248638656,1.16,1.41,0,0,0,0
adder_5.txt,beaver,64,512,256,0.8478906151106506,1.15,1.39,0,0,0,0
adder_5.txt,beaver,128,128,64,0.6610355264211525,0.66,1.37,0,0,0,0
adder_5.txt,beaver,128,128,64,0.8968752980786279,0.66,1.36,0,0,0,0
adder_5.txt,beaver,128,128,64,0.337142814055322,0.66,1.37,0,0,0,0
adder_5.txt,beaver,128,256,128,0.09261940216301323,1.15,1.43,0,0,0,0
adder_5.txt,beaver,128,256,128,0.8795560573627945,1.15,1.43,0,0,0,0
adder_5.txt,beaver,128,256,128,0.6446380527864828,1.16,1.42,0,0,0,0
adder_5.txt,beaver,128,512,256,0.27753156280455304,2.15,1.6,0,0,0,0
adder_5.txt,beaver,128,512,256,0.9874300420445846,2.15,1.58,0,0,0,0
adder_5.txt,beaver,128,512,256,0.05747606016483003,2.16,1.58,0,0,0,0
adder_5.txt,beaver,64,128,64,0.047204779579663826,0.43,1.3,1,0,0,0
adder_5.txt,beaver,64,128,64,0.37553337698229083,0.44,1.3,1,0,0,0
adder_5.txt,beaver,64,128,64,0.5272130045008079,0.44,1.3,1,0,0,0
adder_5.txt,beaver,64,256,128,0.5133415933606921,0.74,1.45,1,0,0,0
adder_5.txt,beaver,64,256,128,0.5519032094903462,0.74,1.47,1,0,0,0
adder_5.txt,beaver,64,256,128,0.33185862088999873,0.75,1.45,1,0,0,0
adder_5.txt,beaver,64,512,256,0.2919033651027536,1.3,1.54,1,0,0,0
adder_5.txt,beaver,64,512,256,0.8271998015223121,1.3,1.53,1,0,0,0
adder_5.txt,beaver,64,512,256,0.9736844679291099,1.29,1.54,1,0,0,0
adder_5.txt,beaver,128,128,64,0.07484895099099019,0.74,1.49,1,0,0,0
adder_5.txt,beaver,128,128,64,0.9861007643619606,0.73,1.5,1,0,0,0
adder_5.txt,beaver,128,128,64,0.05840878101750932,0.74,1.49,1,0,0,0
adder_5.txt,beaver,128,256,128,0.08226346167789866,1.29,1.43,1,0,0,0
adder_5.txt,beaver,128,256,128,0.3897149147763618,1.29,1.44,1,0,0,0
adder_5.txt,beaver,128,256,128,0.9697365536919271,1.28,1.46,1,0,0,0
adder_5.txt,beaver,128,512,256,0.5649922093215437,2.39,1.59,1,0,0,0
adder_5.txt,beaver,128,512,256,0.3006833403099676,2.39,1.59,1,0,0,0
adder_5.txt,beaver,128,512,256,0.7757855394405089,2.41,1.59,1,0,0,0
adder_5.txt,beaver,64,128,64,0.10776802828305043,0.43,1.31,2,0,0,0
adder_5.txt,beaver,64,128,64,0.24366572212253151,0.44,1.31,2,0,0,0
adder_5.txt,beaver,64,128,64,0.9086880502393793,0.44,1.31,2,0,0,0
adder_5.txt,beaver,64,256,128,0.7025695718454776,0.7,1.35,2,0,0,0
adder_5.txt,beaver,64,256,128,0.8516615696719709,0.71,1.36,2,0,0,0
adder_5.txt,beaver,64,256,128,0.4400330233213193,0.7,1.34,2,0,0,0
