circuit,protocol,iters,train_size,test_size,pval,data_time,d_tree_time,bias_sharing,bias_and,accidental_secret,accidental_gate,outputs
beaver_triple_gen_1.txt,gmw,256,2048,1024,0.10286578720895484,2.05,2.91,0,0,0,1,values
beaver_triple_gen_1.txt,gmw,256,2048,1024,0.1640929130517883,2.02,2.88,0,0,0,1,values
beaver_triple_gen_1.txt,gmw,128,1024,512,0.6151216996064196,0.68,2.23,0,0,0,2,values
beaver_triple_gen_1.txt,gmw,128,1024,512,0.4989925686605925,0.69,2.08,0,0,0,2,values
beaver_triple_gen_1.txt,gmw,128,1024,512,0.8020842249610046,0.69,2.07,0,0,0,2,values
beaver_triple_gen_1.txt,gmw,128,2048,1024,0.18213206968977225,1.08,1.95,0,0,0,2,values
beaver_triple_gen_1.txt,gmw,128,2048,1024,0.8447953400867847,1.13,1.92,0,0,0,2,values
beaver_triple_gen_1.txt,gmw,128,2048,1024,0.26766718124287203,1.14,1.92,0,0,0,2,values
beaver_triple_gen_1.txt,gmw,256,1024,512,0.622241275842925,1.13,2.1,0,0,0,2,values
beaver_triple_gen_1.txt,gmw,256,1024,512,0.9079036523245427,1.09,2.09,0,0,0,2,values
beaver_triple_gen_1.txt,gmw,256,1024,512,0.7759554866332987,1.12,2.27,0,0,0,2,values
beaver_triple_gen_1.txt,gmw,256,2048,1024,0.09752623384654807,2.08,2.66,0,0,0,2,values
beaver_triple_gen_1.txt,gmw,256,2048,1024,0.05514267721449292,2.05,2.8,0,0,0,2,values
beaver_triple_gen_1.txt,gmw,256,2048,1024,0.4598640809081651,2.05,2.88,0,0,0,2,values
beaver_triple_gen_1.txt,gmw,128,1024,512,4.750062339069981e-23,0.67,2.16,0,0,1,0,values
beaver_triple_gen_1.txt,gmw,128,1024,512,4.7702147519703573e-23,0.64,1.78,0,0,1,0,values
beaver_triple_gen_1.txt,gmw,128,1024,512,4.7505528883633074e-23,0.61,1.84,0,0,1,0,values
beaver_triple_gen_1.txt,gmw,128,2048,1024,4.7899546527682064e-23,1.08,1.98,0,0,1,0,values
beaver_triple_gen_1.txt,gmw,128,2048,1024,4.780732968953364e-23,1.07,1.94,0,0,1,0,values
beaver_triple_gen_1.txt,gmw,128,2048,1024,4.774156479691867e-23,1.09,2.07,0,0,1,0,values
beaver_triple_gen_1.txt,gmw,256,1024,512,4.754780916291276e-44,1.16,2.73,0,0,1,0,values
beaver_triple_gen_1.txt,gmw,256,1024,512,4.750000914277027e-44,1.15,2.54,0,0,1,0,values
beaver_triple_gen_1.txt,gmw,256,1024,512,4.785534036358633e-44,1.1,2.4,0,0,1,0,values
beaver_triple_gen_1.txt,gmw,256,2048,1024,4.797147530947148e-44,2.05,2.8,0,0,1,0,values
beaver_triple_gen_1.txt,gmw,256,2048,1024,4.801231151169888e-44,1.97,2.77,0,0,1,0,values
beaver_triple_gen_1.txt,gmw,256,2048,1024,4.794056144063534e-44,1.95,2.35,0,0,1,0,values
beaver_triple_gen_1.txt,gmw,128,1024,512,4.6949420953955976e-23,0.62,1.93,0,0,2,0,values
beaver_triple_gen_1.txt,gmw,128,1024,512,4.7116243296940287e-23,0.64,1.82,0,0,2,0,values
beaver_triple_gen_1.txt,gmw,128,1024,512,4.654846892610567e-23,0.63,1.82,0,0,2,0,values
beaver_triple_gen_1.txt,gmw,128,2048,1024,4.7657840393149064e-23,1.13,1.89,0,0,2,0,values
beaver_triple_gen_1.txt,gmw,128,2048,1024,4.7674245835796843e-23,1.14,2.37,0,0,2,0,values
beaver_triple_gen_1.txt,gmw,128,2048,1024,4.7548063513927235e-23,1.12,2.39,0,0,2,0,values
beaver_triple_gen_1.txt,gmw,256,1024,512,4.709297253244643e-44,1.17,2.5,0,0,2,0,values
beaver_triple_gen_1.txt,gmw,256,1024,512,4.70565436573378e-44,1.13,2.5,0,0,2,0,values
beaver_triple_gen_1.txt,gmw,256,1024,512,4.702822916948283e-44,1.19,2.54,0,0,2,0,values
beaver_triple_gen_1.txt,gmw,256,2048,1024,4.775097227654257e-44,2.06,2.65,0,0,2,0,values
beaver_triple_gen_1.txt,gmw,256,2048,1024,4.761079724656059e-44,1.94,2.44,0,0,2,0,values
beaver_triple_gen_1.txt,gmw,256,2048,1024,4.78265552251537e-44,1.99,2.51,0,0,2,0,values
beaver_triple_gen_1.txt,gmw,128,1024,512,0.9713634396307586,0.63,1.85,0,1,0,0,values
beaver_triple_gen_1.txt,gmw,128,1024,512,0.13781200925747406,0.61,1.96,0,1,0,0,values
beaver_triple_gen_1.txt,gmw,128,1024,512,0.8672529627934781,0.73,2.17,0,1,0,0,values
beaver_triple_gen_1.txt,gmw,128,2048,1024,0.21297666524830172,1.12,2.35,0,1,0,0,values
beaver_triple_gen_1.txt,gmw,128,2048,1024,0.04543152309970554,1.09,2.29,0,1,0,0,values
beaver_triple_gen_1.txt,gmw,128,2048,1024,0.2810652407287678,1.16,2.38,0,1,0,0,values
beaver_triple_gen_1.txt,gmw,256,1024,512,0.30796793651796606,1.19,2.57,0,1,0,0,values
beaver_triple_gen_1.txt,gmw,256,1024,512,0.7853818239962491,1.14,2.01,0,1,0,0,values
beaver_triple_gen_1.txt,gmw,256,1024,512,0.8842474423261831,1.08,2.12,0,1,0,0,values
beaver_triple_gen_1.txt,gmw,256,2048,1024,0.6772661157663439,1.98,2.38,0,1,0,0,values
beaver_triple_gen_1.txt,gmw,256,2048,1024,0.2709689880191605,1.87,2.27,0,1,0,0,values
beaver_triple_gen_1.txt,gmw,256,2048,1024,0.40684981434608913,1.82,2.55,0,1,0,0,values
beaver_triple_gen_1.txt,gmw,128,1024,512,0.3913994594538116,0.69,2.11,0,2,0,0,values
beaver_triple_gen_1.txt,gmw,128,1024,512,0.5874266043087844,0.68,2.26,0,2,0,0,values
beaver_triple_gen_1.txt,gmw,128,1024,512,0.9392052112625128,0.7,1.95,0,2,0,0,values
beaver_triple_gen_1.txt,gmw,128,2048,1024,0.5970546004770078,1.21,2.36,0,2,0,0,values
beaver_triple_gen_1.txt,gmw,128,2048,1024,0.5614490824293287,1.18,2.22,0,2,0,0,values
beaver_triple_gen_1.txt,gmw,128,2048,1024,0.19850072274992597,1.19,2.24,0,2,0,0,values
beaver_triple_gen_1.txt,gmw,256,1024,512,0.60754426145219,1.14,2.11,0,2,0,0,values
beaver_triple_gen_1.txt,gmw,256,1024,512,0.8444464858214071,1.11,2.03,0,2,0,0,values
beaver_triple_gen_1.txt,gmw,256,1024,512,0.42656180025808865,1.04,2.18,0,2,0,0,values
beaver_triple_gen_1.txt,gmw,256,2048,1024,0.7630529149414403,1.93,2.42,0,2,0,0,values
beaver_triple_gen_1.txt,gmw,256,2048,1024,0.8614416150220936,2.08,2.72,0,2,0,0,values
beaver_triple_gen_1.txt,gmw,256,2048,1024,0.3684169562961889,2.09,2.77,0,2,0,0,values
beaver_triple_gen_1.txt,gmw,128,1024,512,4.7633242381066055e-23,0.74,2.1,1,0,0,0,values
beaver_triple_gen_1.txt,gmw,128,1024,512,4.768080952933412e-23,0.67,2.25,1,0,0,0,values
beaver_triple_gen_1.txt,gmw,128,1024,512,4.7584082882550945e-23,0.73,2.18,1,0,0,0,values
beaver_triple_gen_1.txt,gmw,128,2048,1024,4.790449152699041e-23,1.24,2.46,1,0,0,0,values
beaver_triple_gen_1.txt,gmw,128,2048,1024,4.7855063559587015e-23,1.17,2.01,1,0,0,0,values
beaver_triple_gen_1.txt,gmw,128,2048,1024,4.77645726332235e-23,1.13,1.96,1,0,0,0,values
beaver_triple_gen_1.txt,gmw,256,1024,512,4.749878412026654e-44,1.14,2.14,1,0,0,0,values
beaver_triple_gen_1.txt,gmw,256,1024,512,4.741718570585784e-44,1.16,2.07,1,0,0,0,values
beaver_triple_gen_1.txt,gmw,256,1024,512,4.761693681528934e-44,1.17,1.98,1,0,0,0,values
beaver_triple_gen_1.txt,gmw,256,2048,1024,4.807920783534851e-44,2.08,2.97,1,0,0,0,values
beaver_triple_gen_1.txt,gmw,256,2048,1024,4.793973733793553e-44,2.13,3.0,1,0,0,0,values
beaver_triple_gen_1.txt,gmw,256,2048,1024,4.800653462909522e-44,2.1,2.98,1,0,0,0,values
beaver_triple_gen_1.txt,gmw,128,1024,512,4.7166563167747117e-23,0.77,2.15,2,0,0,0,values
beaver_triple_gen_1.txt,gmw,128,1024,512,4.731620321471417e-23,0.73,2.06,2,0,0,0,values
beaver_triple_gen_1.txt,gmw,128,1024,512,4.7503893665336367e-23,0.73,1.9,2,0,0,0,values
beaver_triple_gen_1.txt,gmw,128,2048,1024,4.747610321273544e-23,1.2,2.0,2,0,0,0,values
beaver_triple_gen_1.txt,gmw,128,2048,1024,4.7538244589195457e-23,1.19,2.01,2,0,0,0,values
beaver_triple_gen_1.txt,gmw,128,2048,1024,4.763652141231708e-23,1.16,2.02,2,0,0,0,values
beaver_triple_gen_1.txt,gmw,256,1024,512,4.721135426994343e-44,1.23,2.14,2,0,0,0,values
beaver_triple_gen_1.txt,gmw,256,1024,512,4.715820865218387e-44,1.28,2.57,2,0,0,0,values
beaver_triple_gen_1.txt,gmw,256,1024,512,4.730846576715727e-44,1.29,2.61,2,0,0,0,values
beaver_triple_gen_1.txt,gmw,256,2048,1024,4.782491087237427e-44,2.3,3.08,2,0,0,0,values
beaver_triple_gen_1.txt,gmw,256,2048,1024,4.776739339454446e-44,2.32,3.05,2,0,0,0,values
beaver_triple_gen_1.txt,gmw,256,2048,1024,4.76914920564632e-44,2.32,2.64,2,0,0,0,values
beaver_triple_gen_1.txt,beaver,128,1024,512,4.7697222555329685e-23,0.79,2.0,0,0,0,0,values
beaver_triple_gen_1.txt,beaver,128,1024,512,4.7615211578445356e-23,0.87,2.0,0,0,0,0,values
beaver_triple_gen_1.txt,beaver,128,1024,512,4.762504575002106e-23,0.81,1.93,0,0,0,0,values
beaver_triple_gen_1.txt,beaver,128,2048,1024,4.7894602017957554e-23,1.4,2.21,0,0,0,0,values
beaver_triple_gen_1.txt,beaver,128,2048,1024,4.7794169763858527e-23,1.44,2.47,0,0,0,0,values
beaver_triple_gen_1.txt,beaver,128,2048,1024,4.7766216456978596e-23,1.54,2.63,0,0,0,0,values
beaver_triple_gen_1.txt,beaver,256,1024,512,4.782367764412533e-44,1.51,2.61,0,0,0,0,values
beaver_triple_gen_1.txt,beaver,256,1024,512,4.777273144859721e-44,1.47,2.63,0,0,0,0,values
beaver_triple_gen_1.txt,beaver,256,1024,512,4.792943722472866e-44,1.53,2.81,0,0,0,0,values
beaver_triple_gen_1.txt,beaver,256,2048,1024,4.810483427804985e-44,2.64,2.83,0,0,0,0,values
beaver_triple_gen_1.txt,beaver,256,2048,1024,4.812137456561193e-44,2.54,2.64,0,0,0,0,values
beaver_triple_gen_1.txt,beaver,256,2048,1024,4.803501299947113e-44,2.55,2.63,0,0,0,0,values
beaver_triple_gen_1.txt,beaver,128,1024,512,4.7615211578445356e-23,0.9,2.31,0,0,0,1,values
beaver_triple_gen_1.txt,beaver,128,1024,512,4.761357273921594e-23,0.91,2.26,0,0,0,1,values
beaver_triple_gen_1.txt,beaver,128,1024,512,4.772677965847216e-23,0.88,2.31,0,0,0,1,values
beaver_triple_gen_1.txt,beaver,128,2048,1024,4.7851770101529435e-23,1.53,2.51,0,0,0,1,values
beaver_triple_gen_1.txt,beaver,128,2048,1024,4.79358212281398e-23,1.48,2.67,0,0,0,1,values
beaver_triple_gen_1.txt,beaver,128,2048,1024,4.783036792250585e-23,1.49,2.58,0,0,0,1,values
beaver_triple_gen_1.txt,beaver,256,1024,512,4.78722081090731e-44,1.45,2.27,0,0,0,1,values
beaver_triple_gen_1.txt,beaver,256,1024,512,4.773004336918668e-44,1.43,2.41,0,0,0,1,values
beaver_triple_gen_1.txt,beaver,256,1024,512,4.796199298142511e-44,1.46,2.37,0,0,0,1,values
beaver_triple_gen_1.txt,beaver,256,2048,1024,4.809367273169541e-44,2.64,3.23,0,0,0,1,values
beaver_triple_gen_1.txt,beaver,256,2048,1024,4.803831590967678e-44,2.87,3.08,0,0,0,1,values
beaver_triple_gen_1.txt,beaver,256,2048,1024,4.809615285611959e-44,2.86,3.1,0,0,0,1,values
beaver_triple_gen_1.txt,beaver,128,1024,512,4.7674245835796843e-23,0.9,2.3,0,0,0,2,values
beaver_triple_gen_1.txt,beaver,128,1024,512,4.7698864155931475e-23,0.92,2.2,0,0,0,2,values
beaver_triple_gen_1.txt,beaver,128,1024,512,4.778594657473884e-23,0.82,1.73,0,0,0,2,values
beaver_triple_gen_1.txt,beaver,128,2048,1024,4.7897898303377934e-23,1.47,2.15,0,0,0,2,values
beaver_triple_gen_1.txt,beaver,128,2048,1024,4.787318146542236e-23,1.45,2.2,0,0,0,2,values
beaver_triple_gen_1.txt,beaver,128,2048,1024,4.784518383758051e-23,1.4,2.1,0,0,0,2,values
beaver_triple_gen_1.txt,beaver,256,1024,512,4.785986528485393e-44,1.52,2.84,0,0,0,2,values
beaver_triple_gen_1.txt,beaver,256,1024,512,4.783601132823538e-44,1.55,2.86,0,0,0,2,values
beaver_triple_gen_1.txt,beaver,256,1024,512,4.774030151471846e-44,1.54,2.86,0,0,0,2,values
beaver_triple_gen_1.txt,beaver,256,2048,1024,4.809739296530466e-44,2.97,3.32,0,0,0,2,values
beaver_triple_gen_1.txt,beaver,256,2048,1024,4.803542585108293e-44,2.86,2.7,0,0,0,2,values
beaver_triple_gen_1.txt,beaver,256,2048,1024,4.812261531168901e-44,2.68,2.67,0,0,0,2,values
beaver_triple_gen_1.txt,beaver,128,1024,512,4.749898833435551e-23,0.8,1.96,0,0,1,0,values
beaver_triple_gen_1.txt,beaver,128,1024,512,4.7799104328777667e-23,0.87,1.98,0,0,1,0,values
beaver_triple_gen_1.txt,beaver,128,1024,512,4.760046397284129e-23,0.9,2.22,0,0,1,0,values
beaver_triple_gen_1.txt,beaver,128,2048,1024,4.776128514848629e-23,1.57,2.56,0,0,1,0,values
beaver_triple_gen_1.txt,beaver,128,2048,1024,4.777443638967319e-23,1.59,2.75,0,0,1,0,values
beaver_triple_gen_1.txt,beaver,128,2048,1024,4.783859844309567e-23,1.49,2.41,0,0,1,0,values
beaver_triple_gen_1.txt,beaver,256,1024,512,4.776328759662829e-44,1.54,2.78,0,0,1,0,values
beaver_triple_gen_1.txt,beaver,256,1024,512,4.77735527395373e-44,1.43,2.38,0,0,1,0,values
beaver_triple_gen_1.txt,beaver,256,1024,512,4.76013847469242e-44,1.45,2.28,0,0,1,0,values
beaver_triple_gen_1.txt,beaver,256,2048,1024,4.810814189006528e-44,2.65,2.62,0,0,1,0,values
beaver_triple_gen_1.txt,beaver,256,2048,1024,4.807011779569959e-44,2.61,3.1,0,0,1,0,values
beaver_triple_gen_1.txt,beaver,256,2048,1024,4.804616121287446e-44,2.76,3.18,0,0,1,0,values
beaver_triple_gen_1.txt,beaver,128,1024,512,4.7592272751722584e-23,0.87,2.32,0,0,2,0,values
beaver_triple_gen_1.txt,beaver,128,1024,512,4.72364470406914e-23,0.91,2.37,0,0,2,0,values
beaver_triple_gen_1.txt,beaver,128,1024,512,4.7664401920357557e-23,0.93,2.26,0,0,2,0,values
beaver_triple_gen_1.txt,beaver,128,2048,1024,4.7886362256252536e-23,1.52,2.31,0,0,2,0,values
beaver_triple_gen_1.txt,beaver,128,2048,1024,4.773827883100709e-23,1.48,2.17,0,0,2,0,values
beaver_triple_gen_1.txt,beaver,128,2048,1024,4.77793690004883e-23,1.43,2.17,0,0,2,0,values
beaver_triple_gen_1.txt,beaver,256,1024,512,4.747673900545937e-44,1.45,2.15,0,0,2,0,values
beaver_triple_gen_1.txt,beaver,256,1024,512,4.774317418237431e-44,1.47,2.66,0,0,2,0,values
beaver_triple_gen_1.txt,beaver,256,1024,512,4.791996303482158e-44,1.6,2.87,0,0,2,0,values
beaver_triple_gen_1.txt,beaver,256,2048,1024,4.795704640857104e-44,2.83,3.34,0,0,2,0,values
beaver_triple_gen_1.txt,beaver,256,2048,1024,4.800364644307418e-44,2.76,3.21,0,0,2,0,values
beaver_triple_gen_1.txt,beaver,256,2048,1024,4.804492239737237e-44,2.88,2.85,0,0,2,0,values
beaver_triple_gen_1.txt,beaver,128,1024,512,4.77136410000561e-23,0.85,1.9,0,1,0,0,values
beaver_triple_gen_1.txt,beaver,128,1024,512,4.773335028885947e-23,0.89,1.91,0,1,0,0,values
beaver_triple_gen_1.txt,beaver,128,1024,512,4.774156479691867e-23,0.81,1.92,0,1,0,0,values
beaver_triple_gen_1.txt,beaver,128,2048,1024,4.7869886811456283e-23,1.51,2.35,0,1,0,0,values
beaver_triple_gen_1.txt,beaver,128,2048,1024,4.792757466516689e-23,1.51,2.64,0,1,0,0,values
beaver_triple_gen_1.txt,beaver,128,2048,1024,4.7792525017465276e-23,1.58,2.62,0,1,0,0,values
beaver_triple_gen_1.txt,beaver,256,1024,512,4.780641571844362e-44,1.53,2.6,0,1,0,0,values
beaver_triple_gen_1.txt,beaver,256,1024,512,4.772799199914249e-44,1.55,2.84,0,1,0,0,values
beaver_triple_gen_1.txt,beaver,256,1024,512,4.77735527395373e-44,1.51,2.73,0,1,0,0,values
beaver_triple_gen_1.txt,beaver,256,2048,1024,4.804285777438919e-44,2.67,2.96,0,1,0,0,values
beaver_triple_gen_1.txt,beaver,256,2048,1024,4.814660922836863e-44,2.62,2.64,0,1,0,0,values
beaver_triple_gen_1.txt,beaver,256,2048,1024,4.803749016127522e-44,2.53,2.89,0,1,0,0,values
beaver_triple_gen_1.txt,beaver,128,1024,512,4.751370578495985e-23,0.93,2.28,0,2,0,0,values
beaver_triple_gen_1.txt,beaver,128,1024,512,4.773663592939579e-23,0.95,2.44,0,2,0,0,values
beaver_triple_gen_1.txt,beaver,128,1024,512,4.754151734800107e-23,0.88,2.35,0,2,0,0,values
beaver_triple_gen_1.txt,beaver,128,2048,1024,4.7820493090538416e-23,1.54,2.53,0,2,0,0,values
beaver_triple_gen_1.txt,beaver,128,2048,1024,4.7863298155916524e-23,1.58,2.49,0,2,0,0,values
beaver_triple_gen_1.txt,beaver,128,2048,1024,4.784189103166179e-23,1.53,2.27,0,2,0,0,values
beaver_triple_gen_1.txt,beaver,256,1024,512,4.782326657496379e-44,1.47,2.55,0,2,0,0,values
beaver_triple_gen_1.txt,beaver,256,1024,512,4.784094567409225e-44,1.42,2.29,0,2,0,0,values
beaver_triple_gen_1.txt,beaver,256,1024,512,4.779532198867163e-44,1.49,2.19,0,2,0,0,values
beaver_triple_gen_1.txt,beaver,256,2048,1024,4.804285777438919e-44,2.95,3.43,0,2,0,0,values
beaver_triple_gen_1.txt,beaver,256,2048,1024,4.793520502107363e-44,2.83,3.24,0,2,0,0,values
beaver_triple_gen_1.txt,beaver,256,2048,1024,4.812840587432402e-44,2.85,3.03,0,2,0,0,values
beaver_triple_gen_1.txt,beaver,128,1024,512,4.770871489756887e-23,0.9,2.23,1,0,0,0,values
beaver_triple_gen_1.txt,beaver,128,1024,512,4.7484275256185924e-23,0.84,2.08,1,0,0,0,values
beaver_triple_gen_1.txt,beaver,128,1024,512,4.771199891169111e-23,0.84,1.83,1,0,0,0,values
beaver_triple_gen_1.txt,beaver,128,2048,1024,4.792922386889972e-23,1.46,2.21,1,0,0,0,values
beaver_triple_gen_1.txt,beaver,128,2048,1024,4.7723494668593847e-23,1.44,2.18,1,0,0,0,values
beaver_triple_gen_1.txt,beaver,128,2048,1024,4.7828721981373235e-23,1.54,2.75,1,0,0,0,values
beaver_triple_gen_1.txt,beaver,256,1024,512,4.775671903885853e-44,1.6,2.86,1,0,0,0,values
beaver_triple_gen_1.txt,beaver,256,1024,512,4.790596107018713e-44,1.51,2.77,1,0,0,0,values
beaver_triple_gen_1.txt,beaver,256,1024,512,4.798178427023236e-44,1.55,2.84,1,0,0,0,values
beaver_triple_gen_1.txt,beaver,256,2048,1024,4.811723897162556e-44,2.83,3.3,1,0,0,0,values
beaver_triple_gen_1.txt,beaver,256,2048,1024,4.806970465207283e-44,2.77,2.82,1,0,0,0,values
beaver_triple_gen_1.txt,beaver,256,2048,1024,4.801767636943966e-44,2.74,2.73,1,0,0,0,values
beaver_triple_gen_1.txt,beaver,128,1024,512,4.761357273921594e-23,0.87,1.89,2,0,0,0,values
beaver_triple_gen_1.txt,beaver,128,1024,512,4.7652919816284066e-23,0.92,2.26,2,0,0,0,values
beaver_triple_gen_1.txt,beaver,128,1024,512,4.7369989322122724e-23,0.97,2.27,2,0,0,0,values
beaver_triple_gen_1.txt,beaver,128,2048,1024,4.7762928863726966e-23,1.6,2.74,2,0,0,0,values
beaver_triple_gen_1.txt,beaver,128,2048,1024,4.7808974924582857e-23,1.6,2.72,2,0,0,0,values
beaver_triple_gen_1.txt,beaver,128,2048,1024,4.778594657473884e-23,1.66,2.49,2,0,0,0,values
beaver_triple_gen_1.txt,beaver,256,1024,512,4.795498548401678e-44,1.61,2.49,2,0,0,0,values
beaver_triple_gen_1.txt,beaver,256,1024,512,4.776862520132247e-44,1.57,2.46,2,0,0,0,values
beaver_triple_gen_1.txt,beaver,256,1024,512,4.795333680682481e-44,1.53,2.6,2,0,0,0,values
beaver_triple_gen_1.txt,beaver,256,2048,1024,4.795663421672267e-44,2.81,3.21,2,0,0,0,values
beaver_triple_gen_1.txt,beaver,256,2048,1024,4.80692915119229e-44,2.95,3.42,2,0,0,0,values
beaver_triple_gen_1.txt,beaver,256,2048,1024,4.807920783534851e-44,3.04,3.49,2,0,0,0,values
beaver_triple_gen_3.txt,gmw,128,1024,512,0.2782424680883243,1.96,2.81,0,0,0,0,values
beaver_triple_gen_3.txt,gmw,128,1024,512,0.67540294955146,1.9,2.39,0,0,0,0,values
beaver_triple_gen_3.txt,gmw,128,1024,512,0.15234253265495085,1.85,2.41,0,0,0,0,values
beaver_triple_gen_3.txt,gmw,128,2048,1024,0.41896461815831687,3.71,2.62,0,0,0,0,values
beaver_triple_gen_3.txt,gmw,128,2048,1024,0.10155242411522275,3.74,3.31,0,0,0,0,values
beaver_triple_gen_3.txt,gmw,128,2048,1024,0.2284615120480883,3.78,3.21,0,0,0,0,values
beaver_triple_gen_3.txt,gmw,256,1024,512,0.99127161799187,3.73,3.7,0,0,0,0,values
beaver_triple_gen_3.txt,gmw,256,1024,512,0.4520579681407245,3.68,3.11,0,0,0,0,values
beaver_triple_gen_3.txt,gmw,256,1024,512,0.43389231819005736,3.58,3.16,0,0,0,0,values
beaver_triple_gen_3.txt,gmw,256,2048,1024,0.4080314267230118,6.91,5.37,0,0,0,0,values
beaver_triple_gen_3.txt,gmw,256,2048,1024,0.8536713683417997,6.97,4.58,0,0,0,0,values
beaver_triple_gen_3.txt,gmw,256,2048,1024,0.023678877211069357,6.77,4.06,0,0,0,0,values
beaver_triple_gen_3.txt,gmw,128,1024,512,0.5234359209738313,1.89,2.51,0,0,0,1,values
beaver_triple_gen_3.txt,gmw,128,1024,512,0.3089485854498026,2.02,2.74,0,0,0,1,values
beaver_triple_gen_3.txt,gmw,128,1024,512,0.2781307241698277,2.08,2.77,0,0,0,1,values
beaver_triple_gen_3.txt,gmw,128,2048,1024,0.40877719634553517,3.95,3.44,0,0,0,1,values
beaver_triple_gen_3.txt,gmw,128,2048,1024,0.75893564459282,3.81,2.97,0,0,0,1,values
beaver_triple_gen_3.txt,gmw,128,2048,1024,0.5034002542149695,3.66,2.6,0,0,0,1,values
beaver_triple_gen_3.txt,gmw,256,1024,512,0.9779894992932182,3.66,3.3,0,0,0,1,values
beaver_triple_gen_3.txt,gmw,256,1024,512,0.9619749096470589,3.9,3.74,0,0,0,1,values
beaver_triple_gen_3.txt,gmw,256,1024,512,0.4470531528460141,3.91,3.13,0,0,0,1,values
beaver_triple_gen_3.txt,gmw,256,2048,1024,0.7557317539976109,6.92,3.8,0,0,0,1,values
beaver_triple_gen_3.txt,gmw,256,2048,1024,0.24019502428846623,6.89,4.72,0,0,0,1,values
beaver_triple_gen_3.txt,gmw,256,2048,1024,0.04180053891813293,7.1,4.61,0,0,0,1,values
beaver_triple_gen_3.txt,gmw,128,1024,512,0.8705003076916049,2.03,2.66,0,0,0,2,values
beaver_triple_gen_3.txt,gmw,128,1024,512,0.7318973127006426,2.04,2.31,0,0,0,2,values
beaver_triple_gen_3.txt,gmw,128,1024,512,0.5354772923625385,2.0,2.26,0,0,0,2,values
beaver_triple_gen_3.txt,gmw,128,2048,1024,0.018213888965860684,3.75,2.81,0,0,0,2,values
beaver_triple_gen_3.txt,gmw,128,2048,1024,0.9380827061557212,3.71,3.35,0,0,0,2,values
beaver_triple_gen_3.txt,gmw,128,2048,1024,0.006549097860499247,4.02,2.94,0,0,0,2,values
beaver_triple_gen_3.txt,gmw,256,1024,512,0.3415299536671009,3.8,3.59,0,0,0,2,values
beaver_triple_gen_3.txt,gmw,256,1024,512,0.506971924946256,3.89,2.56,0,0,0,2,values
beaver_triple_gen_3.txt,gmw,256,1024,512,0.3393055738374685,3.77,3.19,0,0,0,2,values
beaver_triple_gen_3.txt,gmw,256,2048,1024,0.5959095372855224,6.98,4.65,0,0,0,2,values
beaver_triple_gen_3.txt,gmw,256,2048,1024,0.42165992213709297,7.22,5.02,0,0,0,2,values
beaver_triple_gen_3.txt,gmw,256,2048,1024,0.04137455267278455,7.19,3.93,0,0,0,2,values
